gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,,,,,,,,,,,,,,,,,,,
CRYBB1,-2.323898343,6.348465217,-2.130420423,0.045911562,0.128895861,-3.845140815,,,,,,,,,,,,,,,,,,,
CTNNA1,-1.403349185,-0.913541304,-2.131352524,0.045825758,0.128895861,-3.843641676,,,,,,,,,,,,,,,,,,,
PAK4,-1.492514306,-1.367013043,-2.129605324,0.045986714,0.128895861,-3.84645146,,,,,,,,,,,,,,,,,,,
PHYKPL,-0.952445467,4.087871739,-2.130247279,0.045927516,0.128895861,-3.845419248,,,,,,,,,,,,,,,,,,,
PLSCR3,-1.922719836,3.195336957,-2.130956098,0.045862233,0.128895861,-3.844279313,,,,,,,,,,,,,,,,,,,
SMTN,-1.668416047,-0.076686957,-2.129574667,0.045989543,0.128895861,-3.84650075,,,,,,,,,,,,,,,,,,,
STEAP4,-2.848928029,2.131695652,-2.129935505,0.045956258,0.128895861,-3.845920578,,,,,,,,,,,,,,,,,,,
BATF,-3.732491674,-6.578404348,-2.128119563,0.046123988,0.128896882,-3.848839751,,,,,,,,,,,,,,,,,,,
CDNF,-2.010971523,-0.132554348,-2.128410416,0.046097086,0.128896882,-3.848372295,,,,,,,,,,,,,,,,,,,
PCNA,-1.425446291,-0.259745652,-2.12870825,0.046069553,0.128896882,-3.847893581,,,,,,,,,,,,,,,,,,,
NME3,-1.57160395,-0.270621739,-2.127159479,0.046212891,0.129020308,-3.850382523,,,,,,,,,,,,,,,,,,,
FAM20A,-1.711952701,-1.865636957,-2.125125905,0.046401712,0.129422182,-3.853648959,,,,,,,,,,,,,,,,,,,
CFB,-1.216048176,1.20191087,-2.122415027,0.046654508,0.129971561,-3.858000478,,,,,,,,,,,,,,,,,,,
FXN,-1.987129777,3.064717391,-2.120890368,0.046797234,0.129971561,-3.860446444,,,,,,,,,,,,,,,,,,,
MSR1,-1.776050984,2.751984783,-2.121213341,0.046766967,0.129971561,-3.859928394,,,,,,,,,,,,,,,,,,,
RECK,-2.00795271,-4.213667391,-2.12060478,0.046824012,0.129971561,-3.860904489,,,,,,,,,,,,,,,,,,,
WFDC12,-2.216095839,-3.627043478,-2.120803172,0.046805409,0.129971561,-3.860586299,,,,,,,,,,,,,,,,,,,
IL1R1,-1.360660642,-0.34591087,-2.119500049,0.046927729,0.130134203,-3.862675993,,,,,,,,,,,,,,,,,,,
CCT5,-1.150207438,1.47775,-2.117984387,0.047070364,0.130283865,-3.865105568,,,,,,,,,,,,,,,,,,,
CES2,-3.380252453,-5.941380435,-2.117786616,0.047089005,0.130283865,-3.865422517,,,,,,,,,,,,,,,,,,,
ESYT2,-2.559584479,3.365256522,-2.117487366,0.047117223,0.130283865,-3.865902061,,,,,,,,,,,,,,,,,,,
SPTBN2,-2.544787038,6.724228261,-2.116895951,0.047173036,0.130313253,-3.866849681,,,,,,,,,,,,,,,,,,,
CEP152,-3.911698212,-3.819617391,-2.115049887,0.047347639,0.13057138,-3.869806614,,,,,,,,,,,,,,,,,,,
TXNDC5,-2.06848797,2.684886957,-2.11495081,0.047357026,0.13057138,-3.869965267,,,,,,,,,,,,,,,,,,,
CD93,-1.992025727,-1.859408696,-2.112977701,0.047544325,0.130884739,-3.873123932,,,,,,,,,,,,,,,,,,,
ELOA,-3.200458822,1.014797826,-2.112797708,0.047561445,0.130884739,-3.873411989,,,,,,,,,,,,,,,,,,,
HCLS1,-2.80732628,0.226536957,-2.112235911,0.047614914,0.13090697,-3.874310983,,,,,,,,,,,,,,,,,,,
CNST,-1.789467299,1.940856522,-2.110370741,0.047792822,0.13127095,-3.877294641,,,,,,,,,,,,,,,,,,,
SEMA4D,-1.284885017,1.864265217,-2.109365103,0.047888993,0.131409948,-3.878902685,,,,,,,,,,,,,,,,,,,
L3HYPDH,-2.932142792,5.931673913,-2.107705955,0.048048044,0.131700036,-3.881554726,,,,,,,,,,,,,,,,,,,
SF3B4,-2.003815311,0.335382609,-2.107310338,0.048086039,0.131700036,-3.882186911,,,,,,,,,,,,,,,,,,,
GNPDA2,-0.999950853,5.099313043,-2.106659403,0.048148615,0.131735297,-3.883226937,,,,,,,,,,,,,,,,,,,
PNLIPRP1,-3.1216411,-7.14776087,-2.106226519,0.04819027,0.131735297,-3.883918468,,,,,,,,,,,,,,,,,,,
BCAT2,-2.560484323,0.379580435,-2.10202637,0.04859613,0.132076604,-3.89062384,,,,,,,,,,,,,,,,,,,
C4BPB,-1.755533571,-2.718880435,-2.104096969,0.048395664,0.132076604,-3.8873192,,,,,,,,,,,,,,,,,,,
LYAR,-2.051097455,1.567634783,-2.102199231,0.048579366,0.132076604,-3.89034803,,,,,,,,,,,,,,,,,,,
QSOX1,-1.58872034,4.075421739,-2.101791392,0.048618927,0.132076604,-3.890998739,,,,,,,,,,,,,,,,,,,
SLA2,-3.40708416,-3.28431087,-2.101618588,0.048635698,0.132076604,-3.891274426,,,,,,,,,,,,,,,,,,,
SPRING1,-1.888787679,-0.605608696,-2.102714348,0.04852944,0.132076604,-3.889526052,,,,,,,,,,,,,,,,,,,
ZP3,-2.285005561,-6.713606522,-2.103485753,0.048454761,0.132076604,-3.888294891,,,,,,,,,,,,,,,,,,,
ICA1,-2.369325042,1.597347826,-2.10093148,0.048702436,0.13213342,-3.892370487,,,,,,,,,,,,,,,,,,,
IGSF3,-1.670182407,1.528445652,-2.098766959,0.048913214,0.132580553,-3.8958219,,,,,,,,,,,,,,,,,,,
LMNB2,-2.626969462,0.183071739,-2.09793858,0.048994098,0.132675097,-3.897142225,,,,,,,,,,,,,,,,,,,
PHLDB1,-3.78613956,0.461528261,-2.096870905,0.049098526,0.132833159,-3.898843499,,,,,,,,,,,,,,,,,,,
CEACAM19,-2.444650997,-2.9539,-2.094791126,0.049302523,0.133010736,-3.902156021,,,,,,,,,,,,,,,,,,,
KLRD1,-2.215888801,-5.278680435,-2.094842134,0.049297511,0.133010736,-3.902074804,,,,,,,,,,,,,,,,,,,
SERPINA1,-1.004634666,1.274430435,-2.095696437,0.049213631,0.133010736,-3.900714347,,,,,,,,,,,,,,,,,,,
ACP1,-1.041324279,3.913076087,-2.090911574,0.049685101,0.133076374,-3.908329872,,,,,,,,,,,,,,,,,,,
C1QTNF6,-1.544648991,-1.1253,-2.089104545,0.049864213,0.133076374,-3.911203219,,,,,,,,,,,,,,,,,,,
CLEC6A,-1.747753086,-1.006134783,-2.085997809,0.050173514,0.133076374,-3.916139763,,,,,,,,,,,,,,,,,,,
COL5A1,-1.37627287,2.034367391,-2.093551675,0.04942446,0.133076374,-3.904129202,,,,,,,,,,,,,,,,,,,
CRACR2A,-2.84241094,-1.184273913,-2.092972551,0.049481528,0.133076374,-3.905050917,,,,,,,,,,,,,,,,,,,
DSG3,-1.872045953,-5.236102174,-2.086502273,0.050123173,0.133076374,-3.915338477,,,,,,,,,,,,,,,,,,,
F9,-2.242651429,-5.784408696,-2.085685673,0.050204686,0.133076374,-3.916635497,,,,,,,,,,,,,,,,,,,
FHIT,-0.911033562,7.058034783,-2.088655056,0.049908857,0.133076374,-3.91191772,,,,,,,,,,,,,,,,,,,
KLB,-2.959226947,-4.793167391,-2.088288792,0.049945261,0.133076374,-3.91249986,,,,,,,,,,,,,,,,,,,
MMP13,-2.230277892,-0.063758696,-2.0896828,0.049806834,0.133076374,-3.9102839,,,,,,,,,,,,,,,,,,,
NEDD4L,-1.022247162,0.596013043,-2.087831783,0.049990718,0.133076374,-3.913226143,,,,,,,,,,,,,,,,,,,
PDAP1,-0.888927923,7.486721739,-2.089039415,0.04987068,0.133076374,-3.911306755,,,,,,,,,,,,,,,,,,,
PFDN4,-2.195647733,1.098795652,-2.088072473,0.049966773,0.133076374,-3.912843648,,,,,,,,,,,,,,,,,,,
PLIN3,-1.162179999,4.023763043,-2.086873177,0.050086189,0.133076374,-3.914749263,,,,,,,,,,,,,,,,,,,
POLR2F,-2.019871715,3.703982609,-2.092959111,0.049482853,0.133076374,-3.905072306,,,,,,,,,,,,,,,,,,,
PPP1R14D,-3.539646641,-3.020052174,-2.090310674,0.049744598,0.133076374,-3.909285524,,,,,,,,,,,,,,,,,,,
PRDX2,-0.984912562,4.440393478,-2.086265948,0.050146751,0.133076374,-3.915713867,,,,,,,,,,,,,,,,,,,
SIGLEC10,-1.554552319,0.324632609,-2.087779307,0.04999594,0.133076374,-3.913309532,,,,,,,,,,,,,,,,,,,
SLC1A4,-2.744856064,8.799023913,-2.08813575,0.04996048,0.133076374,-3.912743085,,,,,,,,,,,,,,,,,,,
SPINK8,-2.218546134,1.503530435,-2.085235098,0.050249713,0.133076374,-3.917351024,,,,,,,,,,,,,,,,,,,
EFNA4,-2.043182786,1.465323913,-2.084757989,0.050297431,0.133077923,-3.918108589,,,,,,,,,,,,,,,,,,,
GZMA,-1.803682518,-1.817673913,-2.084306905,0.050342584,0.133077923,-3.918824733,,,,,,,,,,,,,,,,,,,
PRUNE2,-1.940008617,-1.057719565,-2.082738058,0.05049991,0.133371557,-3.921314727,,,,,,,,,,,,,,,,,,,
TGFBR3,-2.161600169,0.0098,-2.082219469,0.050552012,0.13338701,-3.922137557,,,,,,,,,,,,,,,,,,,
C7,-1.525766671,4.195691304,-2.078196332,0.050957862,0.134334985,-3.928516794,,,,,,,,,,,,,,,,,,,
PMS1,-2.545593074,3.921176087,-2.076429801,0.051136994,0.134684102,-3.931315535,,,,,,,,,,,,,,,,,,,
KEL,-3.611563216,-4.008543478,-2.07579486,0.051201518,0.134731002,-3.932321132,,,,,,,,,,,,,,,,,,,
BHMT2,-1.181402159,0.671604348,-2.070590999,0.051733115,0.134882009,-3.940555862,,,,,,,,,,,,,,,,,,,
CHCHD6,-2.205272211,1.557326087,-2.072152732,0.051573057,0.134882009,-3.938085838,,,,,,,,,,,,,,,,,,,
DNAJC21,-1.241004937,0.521017391,-2.07093439,0.051697883,0.134882009,-3.940012854,,,,,,,,,,,,,,,,,,,
EIF2S2,-3.032722523,3.662506522,-2.072889717,0.051497681,0.134882009,-3.936919841,,,,,,,,,,,,,,,,,,,
GSR,-0.893731518,6.35421087,-2.071041314,0.051686918,0.134882009,-3.939843762,,,,,,,,,,,,,,,,,,,
IL4R,-1.680973073,-1.542786957,-2.070550004,0.051737322,0.134882009,-3.940620683,,,,,,,,,,,,,,,,,,,
KIAA2013,-1.299479511,0.888678261,-2.072468658,0.051540733,0.134882009,-3.937586037,,,,,,,,,,,,,,,,,,,
MZB1,-3.261461565,-1.550567391,-2.074682183,0.051314767,0.134882009,-3.934082907,,,,,,,,,,,,,,,,,,,
PEAR1,-2.064287007,-2.347330435,-2.074117173,0.051372361,0.134882009,-3.934977306,,,,,,,,,,,,,,,,,,,
RAB6A,-2.026672003,-1.493143478,-2.070198955,0.051773365,0.134882009,-3.941175739,,,,,,,,,,,,,,,,,,,
TCL1A,-2.101992646,-4.50813913,-2.071161369,0.051674608,0.134882009,-3.9396539,,,,,,,,,,,,,,,,,,,
LARP1,-2.34336896,-1.213795652,-2.069035856,0.051892942,0.134949724,-3.943014349,,,,,,,,,,,,,,,,,,,
RTBDN,-3.030883954,2.940054348,-2.069107827,0.051885535,0.134949724,-3.942900596,,,,,,,,,,,,,,,,,,,
CXCL8,-1.949732292,4.642061957,-2.067329603,0.05206881,0.135041771,-3.94571044,,,,,,,,,,,,,,,,,,,
RAB37,-1.710982276,-1.421984783,-2.067573927,0.052043594,0.135041771,-3.94532446,,,,,,,,,,,,,,,,,,,
STXBP3,-2.052332155,3.401578261,-2.067728527,0.052027644,0.135041771,-3.945080211,,,,,,,,,,,,,,,,,,,
PALLD,-1.902783069,0.16583913,-2.066149401,0.052190771,0.135236463,-3.94757452,,,,,,,,,,,,,,,,,,,
DUT,-2.186592208,7.769713043,-2.0654702,0.052261075,0.135297075,-3.948646999,,,,,,,,,,,,,,,,,,,
SNU13,-1.641813884,1.060773913,-2.063815538,0.052432707,0.135619666,-3.95125887,,,,,,,,,,,,,,,,,,,
CSDE1,-2.551552418,1.170063043,-2.05676485,0.05316975,0.136789971,-3.962374129,,,,,,,,,,,,,,,,,,,
FDX2,-2.378520948,3.65965,-2.057295519,0.053113953,0.136789971,-3.961538342,,,,,,,,,,,,,,,,,,,
HEBP1,-2.455082834,0.367836957,-2.058311141,0.053007315,0.136789971,-3.959938406,,,,,,,,,,,,,,,,,,,
HSPB6,-2.498210767,-0.316854348,-2.057636901,0.053078087,0.136789971,-3.961000607,,,,,,,,,,,,,,,,,,,
OSBPL2,-1.207402131,0.727678261,-2.058320467,0.053006337,0.136789971,-3.959923712,,,,,,,,,,,,,,,,,,,
SRPX,-1.95862213,3.699084783,-2.057188715,0.053125179,0.136789971,-3.961706566,,,,,,,,,,,,,,,,,,,
FGF21,-3.698853962,-5.598006522,-2.052679681,0.053601044,0.137699934,-3.968803757,,,,,,,,,,,,,,,,,,,
FKBP14,-1.611685207,-1.629017391,-2.052510798,0.053618941,0.137699934,-3.969069394,,,,,,,,,,,,,,,,,,,
COL1A1,-1.778882337,0.290517391,-2.051364924,0.053740517,0.13788937,-3.970871394,,,,,,,,,,,,,,,,,,,
CSRP3,-3.883175843,-0.451036957,-2.05028028,0.053855826,0.137939788,-3.972576542,,,,,,,,,,,,,,,,,,,
VAV3,-2.035794236,2.830397826,-2.050467411,0.053835916,0.137939788,-3.972282395,,,,,,,,,,,,,,,,,,,
ECI2,-3.00651381,1.893467391,-2.049643111,0.053923667,0.137990998,-3.973577966,,,,,,,,,,,,,,,,,,,
BCL2L15,-3.733009939,-1.544795652,-2.048625196,0.054032206,0.138133788,-3.975177407,,,,,,,,,,,,,,,,,,,
SOD1,0.437599227,6.488815217,2.048221937,0.054075259,0.138133788,-3.97581091,,,,,,,,,,,,,,,,,,,
NDRG1,-1.46341225,1.870521739,-2.047666804,0.054134577,0.138162939,-3.976682877,,,,,,,,,,,,,,,,,,,
PGLYRP2,-1.938168921,1.418308696,-2.045728039,0.054342202,0.138570212,-3.979727035,,,,,,,,,,,,,,,,,,,
ACTN2,-2.019735732,1.812434783,-2.04447603,0.054476661,0.138790362,-3.981691947,,,,,,,,,,,,,,,,,,,
ADA,-1.540539962,1.667658696,-2.041698272,0.054776044,0.139046032,-3.986048755,,,,,,,,,,,,,,,,,,,
CACNA1H,-1.32602036,-0.52145,-2.041536988,0.054793472,0.139046032,-3.986301611,,,,,,,,,,,,,,,,,,,
CD209,-1.994471548,-1.46401087,-2.040492711,0.054906437,0.139046032,-3.987938505,,,,,,,,,,,,,,,,,,,
CSH1,-2.329390316,5.225176087,-2.040722295,0.054881584,0.139046032,-3.987578679,,,,,,,,,,,,,,,,,,,
DBNL,-2.062502829,5.935695652,-2.040418208,0.054914504,0.139046032,-3.988055268,,,,,,,,,,,,,,,,,,,
RAB2B,-2.032647605,-0.824971739,-2.042386742,0.054701704,0.139046032,-3.984969253,,,,,,,,,,,,,,,,,,,
SMOC2,-1.677863447,3.255926087,-2.042037995,0.05473935,0.139046032,-3.985516107,,,,,,,,,,,,,,,,,,,
IGFBP4,-2.490921379,1.731021739,-2.037253217,0.055258201,0.139426641,-3.993013119,,,,,,,,,,,,,,,,,,,
LZTFL1,-0.752884906,10.72527391,-2.037267116,0.055256687,0.139426641,-3.992991356,,,,,,,,,,,,,,,,,,,
MAPRE3,-1.855453394,0.413802174,-2.03822854,0.055152082,0.139426641,-3.99148581,,,,,,,,,,,,,,,,,,,
STX5,-0.967776294,0.81775,-2.038124301,0.055163415,0.139426641,-3.991649065,,,,,,,,,,,,,,,,,,,
NT-proBNP,-2.50148386,3.560769565,-2.036384625,0.055352861,0.139543401,-3.994372914,,,,,,,,,,,,,,,,,,,
MINDY1,-4.695408325,-1.069158696,-2.035065547,0.055496894,0.139784316,-3.996437273,,,,,,,,,,,,,,,,,,,
ARSB,-2.139038074,4.150602174,-2.034305431,0.055580045,0.139871597,-3.997626482,,,,,,,,,,,,,,,,,,,
GOPC,-1.614858153,1.711419565,-2.032844437,0.055740181,0.14011485,-3.999911457,,,,,,,,,,,,,,,,,,,
MYCBP2,-1.915436061,1.714332609,-2.03253754,0.055773872,0.14011485,-4.000391312,,,,,,,,,,,,,,,,,,,
RAB33A,-2.136398381,-0.199663043,-2.031570141,0.055880192,0.140244802,-4.001903616,,,,,,,,,,,,,,,,,,,
SNRPB2,-3.141746277,2.787434783,-2.031182389,0.055922858,0.140244802,-4.002509653,,,,,,,,,,,,,,,,,,,
LILRB5,-2.669527101,-3.457980435,-2.029958292,0.056057742,0.140460928,-4.004422386,,,,,,,,,,,,,,,,,,,
GADD45GIP1,-2.261416904,3.951743478,-2.02826077,0.056245276,0.14066813,-4.007073703,,,,,,,,,,,,,,,,,,,
IL1RL1,-2.891830402,0.878704348,-2.028133857,0.05625932,0.14066813,-4.007271872,,,,,,,,,,,,,,,,,,,
RETN,-2.593918567,-0.23758913,-2.027885936,0.056286762,0.14066813,-4.007658963,,,,,,,,,,,,,,,,,,,
DDT,0.62460591,4.800026087,2.026406507,0.056450769,0.14095586,-4.009968271,,,,,,,,,,,,,,,,,,,
PRSS22,-1.0051227,0.905076087,-2.025740318,0.056524761,0.141018522,-4.011007816,,,,,,,,,,,,,,,,,,,
MUC13,-3.360946537,-2.489797826,-2.024223779,0.056693525,0.141195273,-4.013373493,,,,,,,,,,,,,,,,,,,
RAD51,-3.272138297,-1.989108696,-2.024646393,0.05664645,0.141195273,-4.012714359,,,,,,,,,,,,,,,,,,,
DEFA1_DEFA1B,-3.062524752,0.779134783,-2.018052671,0.057384923,0.14233462,-4.022988628,,,,,,,,,,,,,,,,,,,
EBAG9,-2.277171455,4.371297826,-2.01818904,0.057369564,0.14233462,-4.022776349,,,,,,,,,,,,,,,,,,,
LMNB1,-3.988409307,-5.880597826,-2.017938655,0.057397768,0.14233462,-4.023166105,,,,,,,,,,,,,,,,,,,
TXLNA,-1.219670726,5.271367391,-2.018173469,0.057371317,0.14233462,-4.022800588,,,,,,,,,,,,,,,,,,,
USO1,-1.648810178,3.175573913,-2.018126813,0.057376572,0.14233462,-4.022873216,,,,,,,,,,,,,,,,,,,
SERPINA4,-1.922518598,1.213726087,-2.016685981,0.057539062,0.142562418,-4.025115597,,,,,,,,,,,,,,,,,,,
LEFTY2,-2.052429506,-4.727208696,-2.014620611,0.057772703,0.143018434,-4.028328223,,,,,,,,,,,,,,,,,,,
TACC3,-1.800161866,-0.826128261,-2.013890312,0.05785552,0.143100616,-4.029463694,,,,,,,,,,,,,,,,,,,
TPRKB,-2.227067575,-1.463080435,-2.01179903,0.058093261,0.143565522,-4.032713814,,,,,,,,,,,,,,,,,,,
ING1,-2.56826955,4.829813043,-2.011358622,0.058143439,0.143566505,-4.033397998,,,,,,,,,,,,,,,,,,,
ENG,-2.319450003,-1.258119565,-2.010180277,0.058277884,0.143652494,-4.035228124,,,,,,,,,,,,,,,,,,,
MYOM3,-1.357054913,-3.463356522,-2.010405245,0.058252194,0.143652494,-4.03487877,,,,,,,,,,,,,,,,,,,
IDUA,-1.694070496,-1.51876087,-2.009561294,0.058348619,0.143704029,-4.03618922,,,,,,,,,,,,,,,,,,,
TNFSF13B,-1.494272758,1.581793478,-2.008469865,0.058473531,0.143888792,-4.037883436,,,,,,,,,,,,,,,,,,,
ALDH3A1,-0.3312559,8.654563043,-2.007411413,0.058594897,0.143898172,-4.039525915,,,,,,,,,,,,,,,,,,,
GDF15,-1.725532239,3.069534783,-2.007923097,0.058536198,0.143898172,-4.038731964,,,,,,,,,,,,,,,,,,,
LILRB1,-1.650638975,-0.157504348,-2.006848789,0.058659501,0.143898172,-4.040398761,,,,,,,,,,,,,,,,,,,
YES1,-2.087289453,1.320784783,-2.006697149,0.058676925,0.143898172,-4.040633987,,,,,,,,,,,,,,,,,,,
CD248,-1.429212523,4.79966087,-2.005813393,0.058778559,0.144024948,-4.04200466,,,,,,,,,,,,,,,,,,,
CADPS,-2.352594331,0.745497826,-2.004505186,0.058929295,0.144271721,-4.044032952,,,,,,,,,,,,,,,,,,,
HYOU1,-1.383521148,-0.876645652,-2.001239977,0.059307033,0.144827674,-4.049091851,,,,,,,,,,,,,,,,,,,
IL18R1,-2.212181781,-4.18146087,-2.001302892,0.059299734,0.144827674,-4.048994424,,,,,,,,,,,,,,,,,,,
MTDH,-2.183152004,2.630808696,-2.001351397,0.059294108,0.144827674,-4.04891931,,,,,,,,,,,,,,,,,,,
IGFBP3,-1.913054912,-3.976013043,-1.998776019,0.059593508,0.145404126,-4.052905937,,,,,,,,,,,,,,,,,,,
FNDC1,-1.850330629,-3.562356522,-1.997869649,0.059699199,0.145415954,-4.054308214,,,,,,,,,,,,,,,,,,,
USP47,-1.832466778,1.135532609,-1.997973535,0.059687077,0.145415954,-4.054147509,,,,,,,,,,,,,,,,,,,
FAM3D,-2.707458836,-5.023428261,-1.995960197,0.059922406,0.145836472,-4.057261094,,,,,,,,,,,,,,,,,,,
AP3S2,-1.254781048,0.93051087,-1.994812036,0.06005698,0.145917718,-4.059035821,,,,,,,,,,,,,,,,,,,
TREH,-1.948139176,-0.988645652,-1.995191037,0.060012528,0.145917718,-4.058450066,,,,,,,,,,,,,,,,,,,
NAAA,-2.049031602,-0.5722,-1.993356641,0.060227952,0.146209945,-4.061284525,,,,,,,,,,,,,,,,,,,
AAMDC,-1.893272955,3.14638913,-1.991273109,0.060473471,0.146378871,-4.064501961,,,,,,,,,,,,,,,,,,,
ADGRE5,-1.744668762,-0.807732609,-1.990291461,0.060589455,0.146378871,-4.066017112,,,,,,,,,,,,,,,,,,,
ADGRG1,-1.988803312,1.437369565,-1.991547404,0.060441097,0.146378871,-4.064078509,,,,,,,,,,,,,,,,,,,
C1S,-1.972594537,4.288,-1.991559973,0.060439614,0.146378871,-4.064059104,,,,,,,,,,,,,,,,,,,
CEP164,-1.323986311,0.576393478,-1.98745383,0.060925846,0.146378871,-4.070394291,,,,,,,,,,,,,,,,,,,
CEP170,-2.006473065,3.54293913,-1.983888255,0.061350892,0.146378871,-4.075888791,,,,,,,,,,,,,,,,,,,
CIRBP,-3.084070481,4.128673913,-1.988348831,0.060819567,0.146378871,-4.069014134,,,,,,,,,,,,,,,,,,,
COL2A1,-1.228305529,-0.635030435,-1.985453943,0.061163925,0.146378871,-4.073476854,,,,,,,,,,,,,,,,,,,
ITGB1,-1.811631463,-2.136530435,-1.990779439,0.060531774,0.146378871,-4.065263987,,,,,,,,,,,,,,,,,,,
MAPK13,-3.03494158,2.16028913,-1.986374337,0.061054252,0.146378871,-4.07205843,,,,,,,,,,,,,,,,,,,
MFGE8,-1.648207519,4.674021739,-1.98405089,0.061331448,0.146378871,-4.075638309,,,,,,,,,,,,,,,,,,,
NAGPA,-1.458691496,-1.163254348,-1.987008912,0.06097874,0.146378871,-4.071080243,,,,,,,,,,,,,,,,,,,
NT5C1A,-3.467636522,3.656669565,-1.984337675,0.061297173,0.146378871,-4.075196585,,,,,,,,,,,,,,,,,,,
PDIA4,-1.766678959,5.409530435,-1.984431369,0.061285978,0.146378871,-4.075052262,,,,,,,,,,,,,,,,,,,
PLA2G2A,-2.76732165,-0.363773913,-1.986642962,0.061022277,0.146378871,-4.071644373,,,,,,,,,,,,,,,,,,,
PRELP,-1.268117982,3.461721739,-1.988284632,0.060827185,0.146378871,-4.069113147,,,,,,,,,,,,,,,,,,,
PRG3,-2.882970297,-0.282541304,-1.988974559,0.060745362,0.146378871,-4.068048983,,,,,,,,,,,,,,,,,,,
SCARF2,-1.855478609,2.174415217,-1.985252536,0.061187947,0.146378871,-4.073787188,,,,,,,,,,,,,,,,,,,
SFTPD,-1.313634657,0.205032609,-1.986580696,0.061029687,0.146378871,-4.071740353,,,,,,,,,,,,,,,,,,,
SMARCA2,-1.663530716,0.363863043,-1.988827419,0.060762804,0.146378871,-4.068275956,,,,,,,,,,,,,,,,,,,
TMOD4,-3.988785913,-2.71341087,-1.983783641,0.061363403,0.146378871,-4.076049906,,,,,,,,,,,,,,,,,,,
RBKS,-0.600774027,5.342767391,-1.981630857,0.061621359,0.146751444,-4.079364199,,,,,,,,,,,,,,,,,,,
SNCA,-3.639624666,5.16636087,-1.982031384,0.061573293,0.146751444,-4.078747744,,,,,,,,,,,,,,,,,,,
DTD1,-0.790596229,8.44138913,-1.980642212,0.061740146,0.146791904,-4.080885494,,,,,,,,,,,,,,,,,,,
ITGAM,-1.88663547,-0.147493478,-1.981022778,0.061694396,0.146791904,-4.080299947,,,,,,,,,,,,,,,,,,,
HPGDS,-2.355574938,-1.92948913,-1.979869354,0.061833148,0.146891926,-4.082074411,,,,,,,,,,,,,,,,,,,
ASAH2,-1.334124943,-5.815852174,-1.978770939,0.06196554,0.146964324,-4.083763639,,,,,,,,,,,,,,,,,,,
WASF3,-2.81534674,2.091221739,-1.978836716,0.061957605,0.146964324,-4.083662498,,,,,,,,,,,,,,,,,,,
TPM3,-2.699428575,2.277371739,-1.978051378,0.062052406,0.147049417,-4.084869916,,,,,,,,,,,,,,,,,,,
BTD,-0.864388499,4.10861087,-1.974990064,0.062423185,0.147622714,-4.089573637,,,,,,,,,,,,,,,,,,,
DPT,-1.987678938,-3.101321739,-1.975072207,0.06241321,0.147622714,-4.089447485,,,,,,,,,,,,,,,,,,,
TPPP3,-1.04577261,5.631734783,-1.974786677,0.062447889,0.147622714,-4.08988598,,,,,,,,,,,,,,,,,,,
PRSS8,-1.317882985,1.108680435,-1.973815065,0.062566021,0.14778084,-4.091377805,,,,,,,,,,,,,,,,,,,
ADGRF5,-1.212041891,-0.523617391,-1.972944852,0.062671994,0.147910009,-4.092713547,,,,,,,,,,,,,,,,,,,
PLA2G1B,-3.26542071,-0.852447826,-1.970759183,0.062938866,0.14841839,-4.096066816,,,,,,,,,,,,,,,,,,,
NBN,-2.96507938,2.944554348,-1.96963913,0.063076017,0.148498967,-4.097784297,,,,,,,,,,,,,,,,,,,
NFIC,-2.24578804,1.650108696,-1.969774961,0.063059371,0.148498967,-4.097576046,,,,,,,,,,,,,,,,,,,
CCL8,-2.254254885,-5.218647826,-1.965593794,0.063573589,0.149252444,-4.103982221,,,,,,,,,,,,,,,,,,,
CGB3_CGB5_CGB8,-2.064215542,-2.87426087,-1.965529152,0.063581568,0.149252444,-4.104081195,,,,,,,,,,,,,,,,,,,
GMFG,-2.354035957,5.092734783,-1.965354993,0.06360307,0.149252444,-4.104347839,,,,,,,,,,,,,,,,,,,
WARS1,-1.489156673,3.491991304,-1.966520308,0.063459321,0.149252444,-4.102563409,,,,,,,,,,,,,,,,,,,
ENTPD2,-1.940284205,7.885141304,-1.96422664,0.063742535,0.149458106,-4.106075029,,,,,,,,,,,,,,,,,,,
DNM3,-2.688273196,4.231265217,-1.963434878,0.063840559,0.149546108,-4.107286618,,,,,,,,,,,,,,,,,,,
DTX3,-2.22317505,4.166102174,-1.96275944,0.063924288,0.149546108,-4.108319955,,,,,,,,,,,,,,,,,,,
S100A11,-1.337974186,3.472234783,-1.962668023,0.063935628,0.149546108,-4.108459796,,,,,,,,,,,,,,,,,,,
CD22,-1.874346161,-6.592965217,-1.960824651,0.06416467,0.149960216,-4.111278696,,,,,,,,,,,,,,,,,,,
CD4,-1.988158782,-0.550586957,-1.958983568,0.064394155,0.150084192,-4.114092413,,,,,,,,,,,,,,,,,,,
DNAJB14,-2.70652849,3.396817391,-1.954925494,0.064902559,0.150084192,-4.120288388,,,,,,,,,,,,,,,,,,,
DOCK9,-2.734488113,-1.153808696,-1.956971525,0.064645784,0.150084192,-4.117165479,,,,,,,,,,,,,,,,,,,
ENSA,-1.307101577,0.383958696,-1.955043002,0.064887787,0.150084192,-4.12010909,,,,,,,,,,,,,,,,,,,
EPHB4,-1.618124237,0.093702174,-1.957858858,0.064534705,0.150084192,-4.11581047,,,,,,,,,,,,,,,,,,,
