Row,FC_ad_adnc,log10 LFC,t_ad_adnc,p_ad_adnc,,,,,,,,,,,,,,,,
FHIT,0.829802257,-0.081025388,-1.258590133,0.223424325,,,,,,,,,,,,,,,,
FIS1,0.720530773,-0.142347466,-0.779207131,0.445455307,,,,,,,,,,,,,,,,
FKBP14,0.531730145,-0.274308718,-0.734450768,0.471641872,,,,,,,,,,,,,,,,
FKBP1B,0.340646608,-0.467695931,-1.958097715,0.065066928,,,,,,,,,,,,,,,,
FKBP4,1.103893769,0.042927282,0.847426509,0.407305988,,,,,,,,,,,,,,,,
FKBP5,0.843982993,-0.073666305,-0.063037297,0.950395256,,,,,,,,,,,,,,,,
FKBP7,0.47518555,-0.323136774,-0.908243846,0.375126085,,,,,,,,,,,,,,,,
FKBPL,0.345170021,-0.461966932,-1.229532338,0.233881323,,,,,,,,,,,,,,,,
FLRT2,0.64892549,-0.187805166,-0.509323441,0.616389976,,,,,,,,,,,,,,,,
FLT1,0.695717417,-0.157567124,-0.486618314,0.632094719,,,,,,,,,,,,,,,,
FLT3,0.51764242,-0.285970141,-0.405966466,0.689302868,,,,,,,,,,,,,,,,
FLT3LG,0.818787167,-0.086828973,-0.397568758,0.695379287,,,,,,,,,,,,,,,,
FLT4,1.004251553,0.001842512,-0.691331194,0.497718355,,,,,,,,,,,,,,,,
FMNL1,0.676821966,-0.169525555,0.283934554,0.779531594,,,,,,,,,,,,,,,,
FMR1,0.612209143,-0.213100189,-2.140208597,0.045526156,,,,,,,,,,,,,,,,
FN1,1.050165659,0.021257813,0.553318237,0.586498166,,,,,,,,,,,,,,,,
FNDC1,0.859405161,-0.065802043,-0.195561748,0.847029446,,,,,,,,,,,,,,,,
FNTA,0.536794978,-0.270191556,-1.230788546,0.233421626,,,,,,,,,,,,,,,,
FOLH1,0.747614724,-0.126322154,-1.550760314,0.137456494,,,,,,,,,,,,,,,,
FOLR1,1.080843359,0.033762759,1.080559506,0.293418722,,,,,,,,,,,,,,,,
FOLR2,0.996199279,-0.001653777,0.193375606,0.848717052,,,,,,,,,,,,,,,,
FOLR3,0.931717728,-0.030715641,-0.162252714,0.872819958,,,,,,,,,,,,,,,,
FOS,0.598881726,-0.222658938,-1.192142135,0.24788299,,,,,,,,,,,,,,,,
FOSB,0.541853365,-0.266118226,-1.010235798,0.325075505,,,,,,,,,,,,,,,,
FOXJ3,0.460536115,-0.336736307,-1.291270428,0.212099532,,,,,,,,,,,,,,,,
FOXO1,0.598267307,-0.223104729,-0.900805739,0.378968393,,,,,,,,,,,,,,,,
FOXO3,0.967672102,-0.014271779,-0.953283536,0.352417834,,,,,,,,,,,,,,,,
FRMD4B,1.347101236,0.129400235,0.132433019,0.89603425,,,,,,,,,,,,,,,,
FRMD7,0.944729193,-0.024692665,-0.511945201,0.614588511,,,,,,,,,,,,,,,,
FRZB,1.216002368,0.084934421,0.481513048,0.635651147,,,,,,,,,,,,,,,,
FSHB,0.642079207,-0.192411394,-0.762023212,0.4554022,,,,,,,,,,,,,,,,
FST,0.903103674,-0.044262391,0.027201384,0.978582789,,,,,,,,,,,,,,,,
FSTL1,1.008945275,0.003867611,-0.018621546,0.985337176,,,,,,,,,,,,,,,,
FSTL3,1.102665605,0.042443828,0.788002316,0.440416369,,,,,,,,,,,,,,,,
FTCD,4.901285752,0.690310023,-0.124948343,0.901876989,,,,,,,,,,,,,,,,
FUCA1,0.681194181,-0.166729071,-1.804442452,0.087038455,,,,,,,,,,,,,,,,
FURIN,0.994819851,-0.002255557,-0.366949653,0.717711605,,,,,,,,,,,,,,,,
FUS,0.568082584,-0.245588525,-1.033540516,0.314327934,,,,,,,,,,,,,,,,
FUT1,0.782549948,-0.106487933,-1.970129111,0.063574981,,,,,,,,,,,,,,,,
FUT3_FUT5,1.073258093,0.030704172,-0.449474189,0.658174978,,,,,,,,,,,,,,,,
FUT8,1.006709376,0.002904114,-0.493943941,0.627007588,,,,,,,,,,,,,,,,
FXN,0.625371732,-0.203861754,-0.89100326,0.384071892,,,,,,,,,,,,,,,,
FXYD5,0.321185082,-0.493244635,-0.562067793,0.580640874,,,,,,,,,,,,,,,,
FYB1,0.447064433,-0.349629879,-0.720534273,0.479967904,,,,,,,,,,,,,,,,
FZD10,0.384092754,-0.415563886,-1.791464226,0.089162071,,,,,,,,,,,,,,,,
FZD8,0.785964926,-0.104596834,-0.96882534,0.344804373,,,,,,,,,,,,,,,,
GABARAP,0.836776907,-0.077390314,0.120093147,0.90567018,,,,,,,,,,,,,,,,
GABRA4,0.707632657,-0.150192133,-1.100261517,0.284963405,,,,,,,,,,,,,,,,
GAD1,0.449334318,-0.347430411,-1.022436645,0.319416919,,,,,,,,,,,,,,,,
GAD2,0.228152983,-0.641773848,-1.82621649,0.083574567,,,,,,,,,,,,,,,,
GADD45B,1.153273113,0.061932167,-0.661354535,0.516325619,,,,,,,,,,,,,,,,
GADD45GIP1,0.445644385,-0.351011561,-1.347785976,0.193579142,,,,,,,,,,,,,,,,
GAGE2A,1.490610475,0.173364169,1.822968863,0.084083442,,,,,,,,,,,,,,,,
GAL,1.143229185,0.058133303,0.425258004,0.675426202,,,,,,,,,,,,,,,,
GALNT10,0.727059646,-0.138429959,0.038797702,0.969456442,,,,,,,,,,,,,,,,
GALNT2,0.71840563,-0.143630273,-0.236801539,0.81534509,,,,,,,,,,,,,,,,
GALNT3,1.149010089,0.060323842,0.690851145,0.498013268,,,,,,,,,,,,,,,,
GALNT5,0.917422437,-0.037430643,-0.264602923,0.79416448,,,,,,,,,,,,,,,,
GALNT7,0.685201511,-0.164181688,-0.928433388,0.36482836,,,,,,,,,,,,,,,,
GAMT,1.080026484,0.033434405,0.209098395,0.836596936,,,,,,,,,,,,,,,,
GAPDH,1.24678982,0.095793248,1.351106389,0.192532159,,,,,,,,,,,,,,,,
GART,0.568727924,-0.245095448,-0.969576734,0.344439181,,,,,,,,,,,,,,,,
GAS2,0.1297353,-0.88694184,-1.257779683,0.223711005,,,,,,,,,,,,,,,,
GAS6,0.561725358,-0.25047597,-0.186910881,0.85371189,,,,,,,,,,,,,,,,
GASK1A,0.744694056,-0.128022113,-1.052021316,0.305986309,,,,,,,,,,,,,,,,
GAST,0.918920903,-0.036721869,0.333376238,0.742501169,,,,,,,,,,,,,,,,
GATA3,0.87693622,-0.057031992,0.748442226,0.463358343,,,,,,,,,,,,,,,,
GATD3,0.400164092,-0.397761884,-1.03642135,0.313017086,,,,,,,,,,,,,,,,
GBA,0.791232831,-0.101695701,-1.070474848,0.297816402,,,,,,,,,,,,,,,,
GBP1,0.555619377,-0.255222617,-0.814372391,0.425521494,,,,,,,,,,,,,,,,
GBP2,0.316052634,-0.500240587,-1.311414734,0.20534517,,,,,,,,,,,,,,,,
GBP4,0.730833636,-0.136181473,-0.721397612,0.479448872,,,,,,,,,,,,,,,,
GBP6,0.801246609,-0.096233795,0.262358506,0.79586857,,,,,,,,,,,,,,,,
GC,0.954938656,-0.020024526,0.054440651,0.957152465,,,,,,,,,,,,,,,,
GCC1,0.675166461,-0.17058914,-0.958942211,0.349632605,,,,,,,,,,,,,,,,
GCG,1.304658729,0.115496924,0.370859781,0.714844638,,,,,,,,,,,,,,,,
GCHFR,0.900624569,-0.04545621,-0.941825468,0.358103902,,,,,,,,,,,,,,,,
GCLM,0.795114318,-0.099570426,-1.552943329,0.136935286,,,,,,,,,,,,,,,,
GCNT1,0.877131717,-0.056935184,-0.631729328,0.535091478,,,,,,,,,,,,,,,,
GDF15,0.773270802,-0.111668388,0.555160338,0.585262535,,,,,,,,,,,,,,,,
GDF2,2.034863221,0.308535222,-0.269861542,0.790176006,,,,,,,,,,,,,,,,
GDNF,1.275327484,0.105621719,0.691650407,0.497522306,,,,,,,,,,,,,,,,
GET3,0.489788883,-0.309991076,-2.025585606,0.05708576,,,,,,,,,,,,,,,,
GFAP,1.361860465,0.134132613,0.404826472,0.690126488,,,,,,,,,,,,,,,,
GFER,0.423265116,-0.373387523,-1.129988604,0.272545013,,,,,,,,,,,,,,,,
GFOD2,1.082297936,0.03434683,0.387218195,0.702897904,,,,,,,,,,,,,,,,
GFRA1,0.763452461,-0.117218,-0.07495792,0.941031793,,,,,,,,,,,,,,,,
GFRA2,0.839983778,-0.075729101,-0.217340428,0.830259959,,,,,,,,,,,,,,,,
GFRA3,0.452143092,-0.3447241,0.323688545,0.749709686,,,,,,,,,,,,,,,,
GFRAL,1.522565611,0.182576016,0.340037526,0.737558645,,,,,,,,,,,,,,,,
GGA1,0.712316184,-0.147327188,-0.873914153,0.393077193,,,,,,,,,,,,,,,,
GGACT,0.808936259,-0.092085698,-1.304809985,0.207540892,,,,,,,,,,,,,,,,
GGCT,0.879664399,-0.055682984,-1.14068904,0.268174209,,,,,,,,,,,,,,,,
GGH,0.75659969,-0.121133841,-0.69148197,0.497625748,,,,,,,,,,,,,,,,
GGT1,0.526744274,-0.278400176,-0.607545227,0.550682163,,,,,,,,,,,,,,,,
GGT5,0.510596696,-0.291922,-0.804690264,0.430953107,,,,,,,,,,,,,,,,
GH1,0.781315629,-0.107173488,-0.968304591,0.345057624,,,,,,,,,,,,,,,,
GH2,1.378318461,0.139349573,-0.483280281,0.634419024,,,,,,,,,,,,,,,,
GHR,1.065809672,0.027679657,-0.510213248,0.615778291,,,,,,,,,,,,,,,,
GHRHR,1.501082029,0.176404426,0.792843994,0.437657605,,,,,,,,,,,,,,,,
GHRL,3.011376983,0.478765127,0.980843658,0.338995214,,,,,,,,,,,,,,,,
GID8,0.520847193,-0.283289672,-2.083565941,0.050943329,,,,,,,,,,,,,,,,
GIGYF2,0.480745748,-0.318084549,-1.013332125,0.323632837,,,,,,,,,,,,,,,,
GIMAP7,0.820610796,-0.085862774,-0.380174376,0.70803259,,,,,,,,,,,,,,,,
GIMAP8,1.064062894,0.026967299,0.040589849,0.968046369,,,,,,,,,,,,,,,,
GIP,1.060700939,0.025592953,-0.203065359,0.841242804,,,,,,,,,,,,,,,,
GIPC2,0.854905853,-0.068081709,-0.592782162,0.560316921,,,,,,,,,,,,,,,,
GIPC3,1.319935189,0.120552607,-0.464096143,0.647852175,,,,,,,,,,,,,,,,
GIPR,1.115905895,0.047627572,0.745228423,0.465253266,,,,,,,,,,,,,,,,
GIT1,0.673411461,-0.171719496,-0.990433565,0.334408775,,,,,,,,,,,,,,,,
GJA8,1.315875311,0.119214739,0.34037289,0.73731012,,,,,,,,,,,,,,,,
GKN1,1.157986786,0.063703603,0.480758861,0.636177302,,,,,,,,,,,,,,,,
GLA,0.860070798,-0.065465798,-0.767958065,0.451951624,,,,,,,,,,,,,,,,
GLB1,0.938754388,-0.02744802,-1.103634757,0.283533765,,,,,,,,,,,,,,,,
GLI2,0.293994833,-0.531660302,-1.177183625,0.253658944,,,,,,,,,,,,,,,,
GLIPR1,0.602732471,-0.219875411,0.370599085,0.715035649,,,,,,,,,,,,,,,,
GLO1,0.914872861,-0.038639255,-1.332375652,0.198497499,,,,,,,,,,,,,,,,
GLOD4,1.050292109,0.021310102,0.816175275,0.424514876,,,,,,,,,,,,,,,,
GLP1R,1.129320135,0.052817071,0.682976092,0.502865539,,,,,,,,,,,,,,,,
GLRX,0.887477901,-0.051842452,-0.545879123,0.591501373,,,,,,,,,,,,,,,,
GLRX5,0.466282468,-0.331350913,-1.162272145,0.259516911,,,,,,,,,,,,,,,,
GLT8D2,1.051812339,0.021938261,0.678587513,0.505581269,,,,,,,,,,,,,,,,
GLYR1,0.630572734,-0.200264812,-0.841780218,0.410381533,,,,,,,,,,,,,,,,
GM2A,1.052314619,0.022145604,1.913615954,0.070857003,,,,,,,,,,,,,,,,
GMFG,0.769976868,-0.113522322,-0.133081871,0.895528021,,,,,,,,,,,,,,,,
GMPR,0.418704468,-0.378092405,-1.604897501,0.125009502,,,,,,,,,,,,,,,,
GMPR2,0.779131156,-0.108389429,-1.61335325,0.123153682,,,,,,,,,,,,,,,,
GNAS,1.231205415,0.090330517,0.98296471,0.337977067,,,,,,,,,,,,,,,,
GNE,0.689460308,-0.161490731,-1.445517777,0.164605651,,,,,,,,,,,,,,,,
GNGT1,1.070552085,0.029607802,-1.06882344,0.298541054,,,,,,,,,,,,,,,,
GNLY,0.649378692,-0.187501966,0.486483042,0.632188834,,,,,,,,,,,,,,,,
GNPDA1,1.049933884,0.021161952,-0.297650303,0.769200197,,,,,,,,,,,,,,,,
GNPDA2,0.701269231,-0.154115216,-1.576809558,0.131343831,,,,,,,,,,,,,,,,
GOLGA3,0.655834395,-0.183205811,-0.283453233,0.779894928,,,,,,,,,,,,,,,,
GOLM2,0.548825981,-0.260565337,-0.515723823,0.611996559,,,,,,,,,,,,,,,,
GOPC,0.638848848,-0.194601884,-0.940271365,0.358879905,,,,,,,,,,,,,,,,
GORASP2,0.454317917,-0.342640135,-1.102950201,0.283823467,,,,,,,,,,,,,,,,
GOT1,1.177678951,0.071026913,1.948751472,0.066247344,,,,,,,,,,,,,,,,
GP1BA,1.701664246,0.230873874,-0.579779578,0.568875288,,,,,,,,,,,,,,,,
GP1BB,1.671469178,0.223098372,0.201678372,0.842311734,,,,,,,,,,,,,,,,
GP2,2.328351198,0.367048488,-0.281616448,0.781281934,,,,,,,,,,,,,,,,
GP5,0.825991097,-0.083024634,-0.300738445,0.76688007,,,,,,,,,,,,,,,,
GP6,2.504236315,0.398675309,-0.365900647,0.718481486,,,,,,,,,,,,,,,,
GPA33,0.3142194,-0.502767006,-0.027785985,0.978122623,,,,,,,,,,,,,,,,
GPC1,0.692253838,-0.159734627,-0.260032621,0.797635626,,,,,,,,,,,,,,,,
GPC5,0.751399954,-0.124128836,-0.409026747,0.687093854,,,,,,,,,,,,,,,,
GPD1,0.847820962,-0.07169585,-0.403135733,0.691348739,,,,,,,,,,,,,,,,
GPHA2,0.177941136,-0.749723642,-0.915771906,0.371263883,,,,,,,,,,,,,,,,
GPI,1.01560354,0.006724206,0.171858853,0.865365756,,,,,,,,,,,,,,,,
GPIHBP1,0.8783209,-0.056346783,0.027777605,0.978129219,,,,,,,,,,,,,,,,
GPKOW,0.320379579,-0.494335173,-1.017439225,0.321726184,,,,,,,,,,,,,,,,
GPNMB,1.075720908,0.03169961,-0.027459662,0.978379485,,,,,,,,,,,,,,,,
GPR101,0.807091868,-0.093077029,-1.039254721,0.311731634,,,,,,,,,,,,,,,,
GPR158,1.042629652,0.018130072,0.757784608,0.457876343,,,,,,,,,,,,,,,,
GPR15L,1.035774598,0.015265256,0.29028401,0.774743497,,,,,,,,,,,,,,,,
GPR37,0.930613079,-0.031230848,-0.366389646,0.718122564,,,,,,,,,,,,,,,,
GPRC5C,0.682810685,-0.165699692,-1.304004662,0.207809873,,,,,,,,,,,,,,,,
GRAP2,1.053078611,0.022460792,-0.438194329,0.666186869,,,,,,,,,,,,,,,,
GRHPR,0.95814599,-0.018568314,-0.010319188,0.991874208,,,,,,,,,,,,,,,,
GRIK2,0.651719578,-0.185939233,-0.750125279,0.462367837,,,,,,,,,,,,,,,,
GRIN2B,0.595105869,-0.225405766,-2.260352993,0.035732624,,,,,,,,,,,,,,,,
GRK5,0.962485171,-0.016605953,-0.112952296,0.911253273,,,,,,,,,,,,,,,,
GRN,0.806195132,-0.093559829,-0.011740146,0.990755333,,,,,,,,,,,,,,,,
GRP,0.26908959,-0.570103103,-1.013912505,0.323362924,,,,,,,,,,,,,,,,
GRPEL1,0.428486554,-0.368062802,-1.316534418,0.203655733,,,,,,,,,,,,,,,,
GRSF1,0.466606799,-0.331048938,-1.065597905,0.299960112,,,,,,,,,,,,,,,,
GSAP,1.049443998,0.020959268,-0.580241917,0.56856982,,,,,,,,,,,,,,,,
GSN,1.290235193,0.110668884,1.43141158,0.168556603,,,,,,,,,,,,,,,,
GSR,0.880118732,-0.055458736,-0.850628216,0.405568627,,,,,,,,,,,,,,,,
GSTA1,1.474880614,0.168756867,-0.841289953,0.410649284,,,,,,,,,,,,,,,,
GSTA3,0.816374903,-0.088110355,-0.758472716,0.45747413,,,,,,,,,,,,,,,,
GSTM4,0.376759955,-0.423935264,-4.090601247,0.000622974,,,,,,,,,,,,,,,,
GSTP1,0.819105025,-0.08666041,-0.060828252,0.952131282,,,,,,,,,,,,,,,,
GSTT2B,0.742162141,-0.129501204,-0.78890491,0.439901259,,,,,,,,,,,,,,,,
GTF2IRD1,0.920464037,-0.035993175,-0.470542391,0.643324229,,,,,,,,,,,,,,,,
GTPBP2,1.118585756,0.048669285,-1.117273575,0.277806911,,,,,,,,,,,,,,,,
GUCA2A,0.799977032,-0.096922482,-0.157043284,0.876867544,,,,,,,,,,,,,,,,
GUCY2C,48.77752673,1.688219776,0.209841734,0.836024935,,,,,,,,,,,,,,,,
GUK1,0.705069176,-0.151768271,-0.561482802,0.581031565,,,,,,,,,,,,,,,,
GUSB,0.634679335,-0.197445642,-1.32034865,0.202404199,,,,,,,,,,,,,,,,
GYS1,1.002980506,0.001292492,-0.243324048,0.810362108,,,,,,,,,,,,,,,,
GZMA,0.895486591,-0.047940913,-0.412434488,0.684637425,,,,,,,,,,,,,,,,
GZMH,2.177896966,0.33803733,-0.403453689,0.691118819,,,,,,,,,,,,,,,,
H2AP,0.88932938,-0.05093736,-0.614690895,0.546050537,,,,,,,,,,,,,,,,
HADH,0.684421136,-0.164676587,-0.20153163,0.842424845,,,,,,,,,,,,,,,,
HAGH,0.446935239,-0.349755401,-1.649541359,0.11547197,,,,,,,,,,,,,,,,
HAO1,4.395306403,0.642989156,-0.253112676,0.802899543,,,,,,,,,,,,,,,,
HARS1,0.590650728,-0.228669256,-1.015804734,0.322484019,,,,,,,,,,,,,,,,
HAVCR1,1.818219319,0.259646268,-0.19144572,0.850207462,,,,,,,,,,,,,,,,
HAVCR2,0.860918092,-0.065038166,0.0522339,0.958887592,,,,,,,,,,,,,,,,
HBEGF,0.848597026,-0.071298494,-0.726052108,0.47665634,,,,,,,,,,,,,,,,
HBQ1,0.521197579,-0.28299761,-1.262932866,0.221893006,,,,,,,,,,,,,,,,
HBZ,1.055245829,0.023353644,-0.700792131,0.491926674,,,,,,,,,,,,,,,,
HCG22,0.4117213,-0.385396665,-0.905657951,0.376458924,,,,,,,,,,,,,,,,
HCLS1,0.564427035,-0.248392192,-0.473762489,0.641067716,,,,,,,,,,,,,,,,
HDAC8,0.75935065,-0.119557631,-0.931025242,0.363520321,,,,,,,,,,,,,,,,
HDAC9,1.380609911,0.140070987,-0.064306582,0.949397875,,,,,,,,,,,,,,,,
HDDC2,0.805817868,-0.093763107,-1.457904402,0.161198749,,,,,,,,,,,,,,,,
HDGF,0.939731058,-0.026996419,-0.03873503,0.969505756,,,,,,,,,,,,,,,,
HDGFL2,0.694180759,-0.158527428,-0.625497271,0.539085981,,,,,,,,,,,,,,,,
HEBP1,0.538402266,-0.268893121,-0.776900213,0.446782845,,,,,,,,,,,,,,,,
HEG1,0.72190958,-0.141517195,-1.986628273,0.061578651,,,,,,,,,,,,,,,,
HEPACAM2,0.529812451,-0.27587784,-0.038630975,0.96958763,,,,,,,,,,,,,,,,
HEPH,0.680414835,-0.167226226,-0.474178424,0.640776506,,,,,,,,,,,,,,,,
HEXIM1,0.845626883,-0.072821219,-0.286909187,0.777287297,,,,,,,,,,,,,,,,
HGF,0.91353804,-0.039273364,0.164860541,0.87079509,,,,,,,,,,,,,,,,
HGFAC,0.952678653,-0.021053566,-0.32738348,0.746957491,,,,,,,,,,,,,,,,
HGS,0.362401444,-0.44081008,-1.185871264,0.25029216,,,,,,,,,,,,,,,,
HHEX,0.35587095,-0.448707462,-0.101985042,0.919837176,,,,,,,,,,,,,,,,
HIF1A,0.447066998,-0.349627388,-1.492172889,0.152072365,,,,,,,,,,,,,,,,
HIP1,0.475679702,-0.32268538,-1.397068762,0.178497235,,,,,,,,,,,,,,,,
HIP1R,0.329588904,-0.482027418,-1.130200361,0.272458009,,,,,,,,,,,,,,,,
HJV,0.823651711,-0.084256395,-0.541897898,0.594187643,,,,,,,,,,,,,,,,
HK2,0.530251531,-0.275518069,-1.807532946,0.086539306,,,,,,,,,,,,,,,,
HLA-A,1.095216318,0.039499906,0.333837517,0.742158538,,,,,,,,,,,,,,,,
HLA-DRA,0.843129462,-0.074105735,-0.546198197,0.591286344,,,,,,,,,,,,,,,,
HLA-E,0.66770176,-0.175417479,-3.409713268,0.002939167,,,,,,,,,,,,,,,,
HMBS,0.620729926,-0.207097316,-0.806439316,0.429968695,,,,,,,,,,,,,,,,
HMCN2,0.984473889,-0.006795798,-0.342303429,0.735880054,,,,,,,,,,,,,,,,
HMGCL,0.594910867,-0.225548098,-0.998811598,0.330437443,,,,,,,,,,,,,,,,
HMGCS1,1.019553536,0.008410035,-0.104391628,0.917952675,,,,,,,,,,,,,,,,
HMMR,1.025829659,0.011075251,-0.714349943,0.483695533,,,,,,,,,,,,,,,,
HMOX1,0.560271492,-0.251601475,-0.304754255,0.76386636,,,,,,,,,,,,,,,,
HMOX2,0.439150433,-0.357386685,-1.116803182,0.278003,,,,,,,,,,,,,,,,
HNF1A,0.905322814,-0.043196535,-0.217120007,0.830429279,,,,,,,,,,,,,,,,
HNMT,0.934407722,-0.029463581,-0.300235925,0.767257461,,,,,,,,,,,,,,,,
HNRNPK,0.596001102,-0.224752937,-0.739263768,0.468782459,,,,,,,,,,,,,,,,
HNRNPUL1,0.540128048,-0.26750327,-0.809995207,0.427971702,,,,,,,,,,,,,,,,
HPCAL1,0.540718519,-0.267028756,-0.859222486,0.400928769,,,,,,,,,,,,,,,,
HPGDS,0.432242211,-0.364272824,-0.930428266,0.363821317,,,,,,,,,,,,,,,,
HPSE,5.103306604,0.707851661,-0.176696812,0.861616431,,,,,,,,,,,,,,,,
HRAS,0.633712827,-0.198107502,-1.060140417,0.302372161,,,,,,,,,,,,,,,,
HRC,0.590674677,-0.228651648,-0.307979352,0.761448844,,,,,,,,,,,,,,,,
HRG,0.951494023,-0.021593935,-0.183441173,0.856395319,,,,,,,,,,,,,,,,
HS1BP3,0.39451267,-0.403939045,-0.95741836,0.350381163,,,,,,,,,,,,,,,,
HS3ST3B1,0.550940444,-0.258895345,-0.073986704,0.941794357,,,,,,,,,,,,,,,,
HS6ST1,0.549395866,-0.260114613,0.151942508,0.880834084,,,,,,,,,,,,,,,,
HS6ST2,0.979436825,-0.009023571,0.446197816,0.660497817,,,,,,,,,,,,,,,,
HSBP1,0.824315211,-0.083906686,-2.135033112,0.045998466,,,,,,,,,,,,,,,,
HSD11B1,0.822178889,-0.085033679,-0.306775337,0.762351075,,,,,,,,,,,,,,,,
HSD17B14,0.88508831,-0.053013395,0.169495685,0.867198364,,,,,,,,,,,,,,,,
HSD17B3,0.861797515,-0.064594762,-1.097623283,0.286085202,,,,,,,,,,,,,,,,
HSDL2,0.52977705,-0.27590686,-1.031360456,0.315322503,,,,,,,,,,,,,,,,
HSP90B1,0.830269443,-0.080780945,-0.995263765,0.332115135,,,,,,,,,,,,,,,,
HSPA1A,1.030075641,0.012869117,-0.489773925,0.629901042,,,,,,,,,,,,,,,,
HSPA2,0.889720157,-0.05074657,-1.12514042,0.274542601,,,,,,,,,,,,,,,,
HSPB1,0.921689041,-0.035415576,-0.315499713,0.755821425,,,,,,,,,,,,,,,,
HSPB6,0.769920948,-0.113553864,-0.33733904,0.739559462,,,,,,,,,,,,,,,,
HSPG2,0.803370983,-0.095083858,-0.062405752,0.950891544,,,,,,,,,,,,,,,,
HTR1A,0.921103404,-0.035691613,-1.230058686,0.233688627,,,,,,,,,,,,,,,,
HTRA2,0.518745001,-0.285046076,-1.168386699,0.257102674,,,,,,,,,,,,,,,,
HYAL1,1.161752663,0.065113677,-0.275220674,0.786117399,,,,,,,,,,,,,,,,
HYOU1,0.588661053,-0.230134697,-0.7729195,0.449079293,,,,,,,,,,,,,,,,
ICA1,0.397821879,-0.400311336,-1.251217605,0.226042681,,,,,,,,,,,,,,,,
ICAM1,0.612909683,-0.212603517,-0.480646714,0.636255558,,,,,,,,,,,,,,,,
ICAM2,0.519056069,-0.284785727,-0.649804102,0.523598083,,,,,,,,,,,,,,,,
ICAM3,0.983421597,-0.007260258,-0.454409013,0.654683077,,,,,,,,,,,,,,,,
ICAM4,1.297271185,0.113030772,-0.54267154,0.593665169,,,,,,,,,,,,,,,,
ICAM5,1.013493993,0.005821179,0.147059165,0.884634571,,,,,,,,,,,,,,,,
ICOSLG,0.7783926,-0.108801301,-0.884946071,0.387248085,,,,,,,,,,,,,,,,
ID4,0.297757815,-0.526136831,-0.374080337,0.712486533,,,,,,,,,,,,,,,,
IDI2,1.540032863,0.187529988,-0.047200229,0.962846247,,,,,,,,,,,,,,,,
IDO1,0.020422325,-1.689894827,-1.09289994,0.288101648,,,,,,,,,,,,,,,,
IDS,0.926205278,-0.033292748,-0.132533764,0.895955647,,,,,,,,,,,,,,,,
IDUA,1.020528382,0.008825087,0.727741666,0.47564505,,,,,,,,,,,,,,,,
IFI30,0.923284028,-0.034664677,-0.567315923,0.577141826,,,,,,,,,,,,,,,,
IFIT3,0.347065345,-0.459588749,-0.852157516,0.404740465,,,,,,,,,,,,,,,,
IFNAR1,0.648844887,-0.187859113,-0.531336536,0.601342819,,,,,,,,,,,,,,,,
IFNG,0.216230788,-0.66508247,-0.33039875,0.744714128,,,,,,,,,,,,,,,,
IFNGR1,0.95917591,-0.018101737,-0.027149478,0.978623647,,,,,,,,,,,,,,,,
IFNGR2,0.99187682,-0.003542259,0.102127691,0.91972546,,,,,,,,,,,,,,,,
IFNL1,0.866248462,-0.062357523,-0.448740395,0.658694904,,,,,,,,,,,,,,,,
IFNL2,0.938879124,-0.027390317,-0.554052299,0.586005621,,,,,,,,,,,,,,,,
IFNLR1,1.059000285,0.024896077,0.554112648,0.585965136,,,,,,,,,,,,,,,,
IFNW1,0.691899059,-0.15995726,-1.807775926,0.086500168,,,,,,,,,,,,,,,,
IFT20,0.383780073,-0.415917579,-1.843477772,0.080914845,,,,,,,,,,,,,,,,
IGBP1,0.376801751,-0.423887087,-1.628732271,0.119837944,,,,,,,,,,,,,,,,
IGDCC3,0.734844448,-0.133804583,-0.878421375,0.39068873,,,,,,,,,,,,,,,,
IGDCC4,0.761332123,-0.118425845,-0.249259287,0.805834981,,,,,,,,,,,,,,,,
IGF1R,0.725143966,-0.139575763,-0.016189986,0.987251626,,,,,,,,,,,,,,,,
IGF2BP3,1.041448983,0.017638,0.083422613,0.93438817,,,,,,,,,,,,,,,,
IGF2R,0.850153443,-0.070502682,0.1810501,0.858245592,,,,,,,,,,,,,,,,
IGFBP1,0.572681588,-0.242086779,-0.194386966,0.847936233,,,,,,,,,,,,,,,,
IGFBP2,1.063573458,0.026767491,0.314691783,0.756425327,,,,,,,,,,,,,,,,
IGFBP3,1.445288201,0.159954457,-0.054564731,0.95705491,,,,,,,,,,,,,,,,
IGFBP4,0.463478835,-0.333970094,-0.344611676,0.734171493,,,,,,,,,,,,,,,,
IGFBP6,0.828601238,-0.081654422,0.792715043,0.437730941,,,,,,,,,,,,,,,,
IGFBP7,0.996855508,-0.001367787,-0.292291914,0.77323126,,,,,,,,,,,,,,,,
IGFBPL1,0.980447441,-0.008575683,0.948797951,0.354636415,,,,,,,,,,,,,,,,
IGFL4,1.17225594,0.069022442,-0.937996558,0.360017831,,,,,,,,,,,,,,,,
IGHMBP2,0.632501972,-0.198938116,-0.764651441,0.453872151,,,,,,,,,,,,,,,,
IGLC2,0.692549287,-0.159549314,-0.228531145,0.821674995,,,,,,,,,,,,,,,,
IGLON5,0.172741452,-0.762603434,-0.950883205,0.35360386,,,,,,,,,,,,,,,,
IGSF21,0.704234606,-0.152282638,0.180278725,0.858842682,,,,,,,,,,,,,,,,
IGSF3,0.380396192,-0.419763839,-1.308150048,0.206428212,,,,,,,,,,,,,,,,
