Aggregated,pathway,gs_number,gs_description,pval,padj,log2err,ES,NES,size,leadingEdge
NA,GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS,GO:0060351,The process whose specific outcome is the progression of the cartilage that will provide a scaffold for mineralization of endochondral bones. [GOC:dph],0.273764259,0.56827213,0.087051587,-0.40281788,-1.152380241,18,"c(""TSKU"", ""IFT80"", ""TRPV4"", ""COL27A1"", ""ZMPSTE24"", ""STC1"", ""COL1A1"", ""SERPINH1"")"
NA,GOBP_CATECHOLAMINE_SECRETION,GO:0050432,"The regulated release of catecholamines by a cell. The catecholamines are a group of physiologically important biogenic amines that possess a catechol (3,4-dihydroxyphenyl) nucleus and are derivatives of 3,4-dihydroxyphenylethylamine. [GOC:ai, GOC:ef]",0.406844106,0.692659065,0.066436414,-0.366387741,-1.048161003,18,"c(""DRD2"", ""SYT17"", ""DTNBP1"", ""GRK2"", ""PRKN"", ""AGT"")"
NA,GOBP_CATECHOL_CONTAINING_COMPOUND_METABOLIC_PROCESS,GO:0009712,"The chemical reactions and pathways involving a compound containing a pyrocatechol (1,2-benzenediol) nucleus or substituent. [GOC:sm, ISBN:0198547684]",0.786764706,0.931925165,0.034120454,-0.257097534,-0.796921253,26,"c(""DRD2"", ""SLC1A1"", ""SULT1A4"", ""KL"", ""TGFB2"", ""PRKN"", ""DAO"", ""VPS35"", ""ATP7A"")"
NA,GOBP_CATION_TRANSPORT,GO:0006812,"The directed movement of cations, atoms or small molecules with a net positive charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]",NA,NA,NA,0.160276709,NA,522,"c(""SLC25A25"", ""DNM2"", ""RHOA"", ""ATP6V0A4"", ""CDKN1B"", ""HSPA2"", ""LRP2"", ""CAB39"", ""SLC17A5"", ""NOL3"", ""MAOB"", ""DMD"", ""WNK2"", ""SLC25A18"", ""CDK5"", ""BIN1"", ""ARRB2"", ""SLC3A2"", ""SNCG"", ""SLC1A3"", ""ADCYAP1R1"", ""WNK1"", ""KCNS3"", ""DLG1"", ""SNTA1"", ""GNAI2"", ""SLC44A2"", ""SRI"", ""CACNB2"", ""SLC25A22"", ""FTH1"", ""CAMK2G"", ""GPM6B"", ""SLC44A1"", ""MINK1"", ""KCNN3"", ""CALHM2"", ""PRNP"", ""VPS9D1"", ""ANO1"", ""PLP1"", ""ATP1B2"", ""PRKCB"", ""ATP6V1H"", ""YWHAH"", ""TMSB4X"", ""CASK"", ""ATP1A3"", ""NSF"", ""FYN"", ""CALM3"", ""TTYH1"", ""PLCG1"", ""PKD1"", ""ATP1A1"", 
""FXYD7"", ""ATP1B1"", ""CAMK2D"", ""CNTN1"", ""KCNAB2"", ""TRPV2"", ""ATP6V1G2"", ""SLC24A2"", ""DNM1L"", ""THY1"", ""CAMK2B"", ""RASA3"", ""SNAP25"", ""P2RX7"", ""EHD3"", ""ANK2"", ""ATP6V1C1"", ""SLC7A5"", ""DPP6"", ""KCNA2"", ""CAMK2A"", ""PPP3CA"", ""PRKCE"", ""CTNNB1"", ""FKBP4"", ""ATOX1"", ""ATP1A2"", ""GNB5"", ""SPTBN4"", ""MT3"", ""ATP2B1"", ""SLC6A9"", ""YWHAE"", ""ATP6V1B2"", ""SCN2A"", ""FKBP1A"", ""FGF12"", ""VAMP2"", ""TPT1"", ""NEDD4L"", ""SNX4"", ""ATP2B4"", ""SYT2"", ""FTL"", ""CEMIP"", ""SESTD1"", ""NCS1"", ""LRRC38"", ""C4orf3"", ""TRPM3"", ""SLC1A2"", ""SLC8A1"", ""UTRN"", ""CUL5"", 
""SLC1A4"", ""SCN3B"", ""ANK3"")"
NA,GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,GO:0035710,"The change in morphology and behavior of a CD4-positive, alpha-beta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific. [CL:0000624, GOC:BHF]",0.407673861,0.6930233,0.063642408,-0.33239947,-1.054044459,29,"c(""TMEM98"", ""RIPK2"", ""CTSL"", ""LOXL3"", ""PRKCZ"", ""TCIRG1"", ""ATP7A"", ""PRKCQ"", ""STAT3"")"
NA,GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,GO:0043367,"The process in which a relatively unspecialized T cell acquires specialized features of a mature CD4-positive, alpha-beta T cell. [CL:0000624, ISBN:0781735149]",0.144110276,0.408592196,0.12687573,-0.443820052,-1.307163257,20,"c(""TMEM98"", ""RIPK2"", ""CTSL"", ""LOXL3"")"
NA,GOBP_CDC42_PROTEIN_SIGNAL_TRANSDUCTION,GO:0032488,"A series of molecular signals within the cell that are mediated by the Cdc42 protein switching to a GTP-bound active state. [GOC:mah, PMID:18558478]",0.386612022,0.673606222,0.072714108,-0.425061428,-1.070634832,11,"c(""ABCA1"", ""APOA1"", ""APOE"", ""RALBP1"")"
NA,GOBP_CDP_DIACYLGLYCEROL_METABOLIC_PROCESS,GO:0046341,"The chemical reactions and pathways involving CDP-diacylglycerol, CDP-1,2-diacylglycerol, a substance composed of diacylglycerol in glycosidic linkage with cytidine diphosphate. It is a common intermediate in phospholipid biosynthesis. [PMID:24533860]",0.652509653,0.867577465,0.101350744,0.268940317,0.859331371,13,"c(""AGPAT4"", ""AGPAT3"", ""AGPAT5"", ""TAMM41"")"
NA,GOBP_CELLULAR_ALDEHYDE_METABOLIC_PROCESS,GO:0006081,"The chemical reactions and pathways involving aldehydes, any organic compound with the formula R-CH=O, as carried out by individual cells. [GOC:go_curators, ISBN:0198506732]",0.84180791,0.961206619,0.026745674,-0.218023261,-0.759290685,47,"c(""BCO1"", ""ALDH3B1"", ""DAB2"", ""ALDH1A3"", ""ALDH3A1"", ""ABCA4"", ""CACNA1H"")"
NA,GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS,GO:0008652,"The chemical reactions and pathways resulting in the formation of amino acids, organic acids containing one or more amino substituents. [ISBN:0198506732]",0.619565217,0.8482482,0.186432558,0.192541756,0.922969384,56,"c(""PSAT1"", ""SLC1A3"", ""PHGDH"", ""GLUD1"", ""AASDHPPT"", ""GOT1"", ""ENOPH1"", ""CBSL"", ""ATP2B4"", ""MTHFD2L"", ""APIP"", ""SHMT1"", ""GGT1"", ""PARK7"", ""PYCR3"", ""GLS"", ""SRR"", ""PCBD1"")"
NA,GOBP_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS,GO:0009063,"The chemical reactions and pathways resulting in the breakdown of amino acids, organic acids containing one or more amino substituents. [GOC:ai]",0.12920679,0.385809061,0.249246554,0.235997771,1.207147598,75,"c(""QDPR"", ""ASRGL1"", ""GLUD1"", ""KYAT1"", ""CARNS1"", ""RIDA"", ""DDAH1"", ""CRYM"", ""ASPA"", ""GPT"", ""GOT1"", ""CBSL"", ""IL4I1"", ""DDAH2"", ""ATP2B4"", ""KYNU"", ""SHMT1"", ""NOS3"", ""ACAD8"", ""GLS"", ""HNMT"")"
NA,GOBP_CELLULAR_AMINO_ACID_METABOLIC_PROCESS,GO:0006520,"The chemical reactions and pathways involving amino acids, carboxylic acids containing one or more amino groups, as carried out by individual cells. [ISBN:0198506732]",0.688356431,0.88710375,NA,0.148439605,0.857668036,198,"c(""GARS1"", ""TARS3"", ""PSAT1"", ""QDPR"", ""ASRGL1"", ""YARS1"", ""SLC1A3"", ""PHGDH"", ""SLC16A2"", ""GLUD1"", ""FN3K"", ""KYAT1"", ""CARNS1"", ""RIDA"", ""DDAH1"", ""CRYM"", ""ASPA"", ""AASDHPPT"", ""GPT"", ""GOT1"", ""ADSS2"", ""ENOPH1"", ""CARS1"", ""CBSL"", ""SARS1"", ""MECP2"", ""IL4I1"", ""DDAH2"", ""PPAT"", ""ATP2B4"", ""NARS1"", ""MPST"", ""PTS"", ""AARS1"", ""MTHFD2L"", ""APIP"", ""SLC7A11"", ""KYNU"", ""GSS"", ""SHMT1"", ""TARS1"", ""BPHL"", ""NOS3"", ""GGT1"", ""PARK7"", ""ACAD8"", ""PYCR3"", ""GLS"", ""TST"")"
NA,GOBP_CELLULAR_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,GO:0034637,"The chemical reactions and pathways resulting in the formation of carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y, carried out by individual cells. [GOC:mah]",0.201492537,0.488211348,0.276500599,0.252990845,1.154683778,43,"c(""IRS1"", ""PPP1CA"", ""GSK3B"", ""SORBS1"", ""GSK3A"", ""PPP1CB"", ""IRS2"", ""GYG2"", ""IMPA1"", ""GOT1"", ""PTGES3"", ""UGP2"", ""GYS1"", ""SELENOS"", ""EXT1"", ""PGP"", ""GYG1"")"
NA,GOBP_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS,GO:0044275,"The chemical reactions and pathways resulting in the breakdown of carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y, as carried out by individual cells. [GOC:jl]",0.013639334,0.095251741,0.380730401,0.412972503,1.674053284,26,"c(""PPP1CA"", ""PYGM"", ""PFKM"", ""GSK3A"", ""PYGB"", ""PPP1CB"", ""PGAM1"", ""GPD2"", ""PGD"", ""TPI1"", ""SORD"", ""STBD1"")"
