gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,,,,,,,,,,,,,,,,,,,
VASP,-1.879676859,3.215663043,-1.924154259,0.068874999,0.284061577,-4.217460515,,,,,,,,,,,,,,,,,,,
CPTP,-0.882345703,0.629008696,-1.916413663,0.069907558,0.284383212,-4.221611,,,,,,,,,,,,,,,,,,,
DDC,-1.571103211,-0.6738,-1.916376733,0.069912516,0.284383212,-4.221630783,,,,,,,,,,,,,,,,,,,
HMGCL,-1.848657518,1.299408696,-1.919561411,0.069486023,0.284383212,-4.219924135,,,,,,,,,,,,,,,,,,,
IL32,-1.822584543,-5.285134783,-1.917622129,0.069745458,0.284383212,-4.220963542,,,,,,,,,,,,,,,,,,,
INPP5D,-1.681474949,0.261976087,-1.919238238,0.069529198,0.284383212,-4.220097382,,,,,,,,,,,,,,,,,,,
NFKB1,-1.865719783,-0.368069565,-1.917070276,0.06981944,0.284383212,-4.221259231,,,,,,,,,,,,,,,,,,,
PRKG1,-2.380123481,3.99261087,-1.918095958,0.069681991,0.284383212,-4.220709627,,,,,,,,,,,,,,,,,,,
S100A16,-1.701499256,3.887332609,-1.916438312,0.069904248,0.284383212,-4.221597796,,,,,,,,,,,,,,,,,,,
WASHC3,-1.789935634,2.500008696,-1.920967126,0.069298502,0.284383212,-4.219170398,,,,,,,,,,,,,,,,,,,
ACE2,-0.793834798,-0.497495652,-1.893687666,0.07301854,0.284386709,-4.233750693,,,,,,,,,,,,,,,,,,,
ACRBP,-0.788808181,-0.507995652,-1.894067171,0.072965603,0.284386709,-4.23354854,,,,,,,,,,,,,,,,,,,
ARG2,-1.291308913,1.145597826,-1.901412481,0.071947652,0.284386709,-4.229632038,,,,,,,,,,,,,,,,,,,
ATP2B4,-1.131587505,-1.486154348,-1.900723808,0.072042557,0.284386709,-4.229999546,,,,,,,,,,,,,,,,,,,
ATXN10,-1.30083878,4.471841304,-1.904416152,0.071535009,0.284386709,-4.228028397,,,,,,,,,,,,,,,,,,,
BCAT1,-1.509727867,3.984084783,-1.906221163,0.071288043,0.284386709,-4.227064131,,,,,,,,,,,,,,,,,,,
CDON,-1.559571777,-2.851178261,-1.910155628,0.070752327,0.284386709,-4.224960771,,,,,,,,,,,,,,,,,,,
CHCHD6,-1.508511001,1.557326087,-1.896025385,0.07269299,0.284386709,-4.232505137,,,,,,,,,,,,,,,,,,,
CHMP6,-0.957437527,1.381484783,-1.899653108,0.072190328,0.284386709,-4.230570795,,,,,,,,,,,,,,,,,,,
CSDE1,-1.774679671,1.170063043,-1.913534203,0.070295141,0.284386709,-4.223152947,,,,,,,,,,,,,,,,,,,
CTSF,-1.106365459,-0.570247826,-1.9036224,0.071643851,0.284386709,-4.228452293,,,,,,,,,,,,,,,,,,,
DDAH1,-0.359858288,7.818867391,-1.894932672,0.072845002,0.284386709,-4.233087436,,,,,,,,,,,,,,,,,,,
DTNB,-1.952695674,5.644421739,-1.889351423,0.073625807,0.284386709,-4.236059114,,,,,,,,,,,,,,,,,,,
DUSP13,-2.56290212,-4.845123913,-1.890471043,0.073468586,0.284386709,-4.235463324,,,,,,,,,,,,,,,,,,,
GATD3,-2.266115501,2.287371739,-1.898691678,0.072323246,0.284386709,-4.231083613,,,,,,,,,,,,,,,,,,,
HPCAL1,-1.632736516,0.493347826,-1.903679291,0.071636045,0.284386709,-4.228421914,,,,,,,,,,,,,,,,,,,
KDM3A,-0.873907926,-0.254806522,-1.902310921,0.071824005,0.284386709,-4.229152494,,,,,,,,,,,,,,,,,,,
LILRB5,-1.859843583,-3.457980435,-1.891756824,0.073288397,0.284386709,-4.234778902,,,,,,,,,,,,,,,,,,,
MAP2,-1.440496411,2.507463043,-1.8955447,0.072759826,0.284386709,-4.232761311,,,,,,,,,,,,,,,,,,,
MAVS,-1.995680862,1.315917391,-1.913691801,0.070273879,0.284386709,-4.223068582,,,,,,,,,,,,,,,,,,,
NCF2,-1.914152838,-2.47551087,-1.902938441,0.071737755,0.284386709,-4.228817489,,,,,,,,,,,,,,,,,,,
NFIC,-1.610220417,1.650108696,-1.889162364,0.073652384,0.284386709,-4.236159702,,,,,,,,,,,,,,,,,,,
NUDC,-0.717529888,2.70598913,-1.899528934,0.072207483,0.284386709,-4.230637035,,,,,,,,,,,,,,,,,,,
NUDT16,-1.700365705,5.617208696,-1.895069433,0.072825961,0.284386709,-4.233014566,,,,,,,,,,,,,,,,,,,
PPP1R12B,-1.993071106,1.685878261,-1.892924067,0.073125157,0.284386709,-4.234157384,,,,,,,,,,,,,,,,,,,
PPP1R9B,-1.436070065,0.134297826,-1.914056979,0.070224633,0.284386709,-4.222873083,,,,,,,,,,,,,,,,,,,
PQBP1,-1.86768133,2.867884783,-1.907748053,0.071079719,0.284386709,-4.226248102,,,,,,,,,,,,,,,,,,,
PRDX2,-0.666726812,4.440393478,-1.889104669,0.073660496,0.284386709,-4.236190398,,,,,,,,,,,,,,,,,,,
PRKAB1,-1.082424655,0.204206522,-1.897057602,0.072549652,0.284386709,-4.231954929,,,,,,,,,,,,,,,,,,,
PSMD9,-1.447008948,2.136443478,-1.904420588,0.071534401,0.284386709,-4.228026027,,,,,,,,,,,,,,,,,,,
PSRC1,-0.778052949,0.35665,-1.894829114,0.072859423,0.284386709,-4.233142613,,,,,,,,,,,,,,,,,,,
RBP1,-0.310889521,9.486232609,-1.898120418,0.072402325,0.284386709,-4.231388259,,,,,,,,,,,,,,,,,,,
RCOR1,-1.545583439,0.335154348,-1.889341714,0.073627171,0.284386709,-4.23606428,,,,,,,,,,,,,,,,,,,
SERPINA7,-1.344537108,2.555171739,-1.910406124,0.07071834,0.284386709,-4.224826786,,,,,,,,,,,,,,,,,,,
SIRT1,-1.261697923,2.3206,-1.904717176,0.07149377,0.284386709,-4.227867615,,,,,,,,,,,,,,,,,,,
THTPA,-1.305601565,7.447115217,-1.897171163,0.072533898,0.284386709,-4.231894388,,,,,,,,,,,,,,,,,,,
USP47,-1.300926135,1.135532609,-1.89732779,0.072512174,0.284386709,-4.231810885,,,,,,,,,,,,,,,,,,,
ZNF830,-1.52484048,1.040023913,-1.897778314,0.072449718,0.284386709,-4.231570678,,,,,,,,,,,,,,,,,,,
BCL7A,-2.984855488,-1.807769565,-1.875769335,0.075556769,0.285022386,-4.243272945,,,,,,,,,,,,,,,,,,,
CCL18,-1.596385763,-2.539258696,-1.873085777,0.075943514,0.285022386,-4.244695245,,,,,,,,,,,,,,,,,,,
CDHR2,-0.830850267,-4.02533913,-1.873148408,0.075934468,0.285022386,-4.244662062,,,,,,,,,,,,,,,,,,,
CDK5RAP3,-1.696952827,-0.449708696,-1.87787413,0.075254645,0.285022386,-4.242156694,,,,,,,,,,,,,,,,,,,
CORO6,-1.204233262,1.027786957,-1.869068374,0.076525739,0.285022386,-4.246822615,,,,,,,,,,,,,,,,,,,
CWC15,-1.68146849,3.98825,-1.877589348,0.075295461,0.285022386,-4.24230776,,,,,,,,,,,,,,,,,,,
DFFA,-0.956959576,6.036093478,-1.884471175,0.074314573,0.285022386,-4.23865407,,,,,,,,,,,,,,,,,,,
DNAJC21,-0.837850738,0.521017391,-1.87023248,0.076356628,0.285022386,-4.246206408,,,,,,,,,,,,,,,,,,,
DYNC1H1,-1.212165263,3.562769565,-1.880287046,0.074909601,0.285022386,-4.24087628,,,,,,,,,,,,,,,,,,,
EIF2S2,-2.057320704,3.662506522,-1.880968944,0.074812343,0.285022386,-4.240514286,,,,,,,,,,,,,,,,,,,
GAD1,-1.363913895,5.063152174,-1.874658811,0.075716603,0.285022386,-4.24386165,,,,,,,,,,,,,,,,,,,
GCLM,-0.756945734,-0.869345652,-1.870261072,0.076352479,0.285022386,-4.246191271,,,,,,,,,,,,,,,,,,,
HMBS,-1.499524023,1.590854348,-1.874436345,0.075748658,0.285022386,-4.243979562,,,,,,,,,,,,,,,,,,,
KRT17,-0.756523566,0.093073913,-1.869499888,0.076463015,0.285022386,-4.24659422,,,,,,,,,,,,,,,,,,,
LRPAP1,-1.332966909,3.313571739,-1.879767534,0.074983773,0.285022386,-4.241152027,,,,,,,,,,,,,,,,,,,
MAD1L1,-2.003303615,-0.634586957,-1.876584577,0.075439622,0.285022386,-4.242840665,,,,,,,,,,,,,,,,,,,
NBN,-2.105171647,2.944554348,-1.870569975,0.076307662,0.285022386,-4.246027723,,,,,,,,,,,,,,,,,,,
NEXN,-1.111057186,3.606271739,-1.86826596,0.076642498,0.285022386,-4.247247255,,,,,,,,,,,,,,,,,,,
NHLRC3,-0.985452315,4.199276087,-1.872008313,0.076099283,0.285022386,-4.245266025,,,,,,,,,,,,,,,,,,,
NUBP1,-2.343180549,-3.936778261,-1.879745555,0.074986912,0.285022386,-4.241163692,,,,,,,,,,,,,,,,,,,
PCNA,-0.935103319,-0.259745652,-1.867931697,0.076691183,0.285022386,-4.247424121,,,,,,,,,,,,,,,,,,,
PDCD5,-0.712776503,6.83503913,-1.878927674,0.075103818,0.285022386,-4.24159773,,,,,,,,,,,,,,,,,,,
PRTN3,-1.981226472,-2.03853913,-1.883054948,0.074515508,0.285022386,-4.239406504,,,,,,,,,,,,,,,,,,,
PTPN6,-1.738912958,1.07028913,-1.882340252,0.074617091,0.285022386,-4.239786114,,,,,,,,,,,,,,,,,,,
QDPR,-0.482861693,5.48731087,-1.880027618,0.074946632,0.285022386,-4.241013985,,,,,,,,,,,,,,,,,,,
RLN1,-0.758044509,-4.979586957,-1.881758837,0.07469982,0.285022386,-4.24009488,,,,,,,,,,,,,,,,,,,
SCRN1,-1.000894515,6.063734783,-1.884869354,0.074258165,0.285022386,-4.23844247,,,,,,,,,,,,,,,,,,,
TCN1,-1.814100176,0.008306522,-1.883455983,0.07445856,0.285022386,-4.239193465,,,,,,,,,,,,,,,,,,,
TRDMT1,-1.490692455,-4.594426087,-1.872579953,0.076016606,0.285022386,-4.244963222,,,,,,,,,,,,,,,,,,,
FGFBP1,-1.933780788,-2.80261087,-1.866876989,0.076844977,0.2852264,-4.247982088,,,,,,,,,,,,,,,,,,,
LGALS8,-1.217654212,4.455556522,-1.863184896,0.077385479,0.286863395,-4.249934069,,,,,,,,,,,,,,,,,,,
ADH4,-1.532145577,-2.871254348,-1.858779502,0.078034766,0.286996564,-4.252260652,,,,,,,,,,,,,,,,,,,
AHNAK,-1.681812122,-0.071095652,-1.858662395,0.078052091,0.286996564,-4.252322461,,,,,,,,,,,,,,,,,,,
ARSB,-1.462049016,4.150602174,-1.859926081,0.07786532,0.286996564,-4.251655383,,,,,,,,,,,,,,,,,,,
BST2,-1.744660562,1.335915217,-1.857754987,0.078186447,0.286996564,-4.252801327,,,,,,,,,,,,,,,,,,,
C1RL,-1.269643972,2.832693478,-1.859868746,0.077873785,0.286996564,-4.251685654,,,,,,,,,,,,,,,,,,,
CDH5,-1.278924597,-3.372669565,-1.857192319,0.07826986,0.286996564,-4.253098205,,,,,,,,,,,,,,,,,,,
DSG4,-1.112361404,-2.006819565,-1.857682699,0.078197159,0.286996564,-4.252839471,,,,,,,,,,,,,,,,,,,
EBAG9,-1.565875334,4.371297826,-1.856348038,0.078395168,0.286996564,-4.253543585,,,,,,,,,,,,,,,,,,,
INPP1,-0.982338307,2.331356522,-1.861460534,0.077639057,0.286996564,-4.250845068,,,,,,,,,,,,,,,,,,,
SPTLC1,-1.385347626,0.948776087,-1.855583315,0.07850882,0.286996564,-4.253946908,,,,,,,,,,,,,,,,,,,
TRIM25,-1.957407879,0.151654348,-1.855534696,0.07851605,0.286996564,-4.253972547,,,,,,,,,,,,,,,,,,,
FZD10,-2.289582273,-1.917902174,-1.851185484,0.079165224,0.289003173,-4.256264756,,,,,,,,,,,,,,,,,,,
CCS,-1.004363614,1.495476087,-1.849467623,0.079422929,0.289293851,-4.257169393,,,,,,,,,,,,,,,,,,,
CD93,-1.303393124,-1.859408696,-1.849317607,0.079445468,0.289293851,-4.257248373,,,,,,,,,,,,,,,,,,,
DPY30,-1.952186234,2.331115217,-1.847528108,0.079714767,0.289908433,-4.258190247,,,,,,,,,,,,,,,,,,,
AZU1,-2.224942559,-2.175021739,-1.843995835,0.080248679,0.291482607,-4.260048054,,,,,,,,,,,,,,,,,,,
PRR5,-0.902452034,-0.086191304,-1.842797712,0.080430487,0.291775504,-4.260677801,,,,,,,,,,,,,,,,,,,
DENR,-0.707282543,6.036869565,-1.840984326,0.080706344,0.292041526,-4.261630543,,,,,,,,,,,,,,,,,,,
MET,-0.970145907,-1.379973913,-1.841375487,0.08064677,0.292041526,-4.261425069,,,,,,,,,,,,,,,,,,,
SH2D1A,-1.834748884,-0.180802174,-1.840259472,0.080816842,0.292074903,-4.262011244,,,,,,,,,,,,,,,,,,,
HMOX2,-1.374644221,2.859847826,-1.839115382,0.080991518,0.292339847,-4.262611977,,,,,,,,,,,,,,,,,,,
COMT,-0.941494715,6.312084783,-1.838384572,0.081103268,0.292377282,-4.262995607,,,,,,,,,,,,,,,,,,,
CAMLG,-2.553584038,1.375545652,-1.837149735,0.081292397,0.292693226,-4.263643645,,,,,,,,,,,,,,,,,,,
AFM,-1.314067956,1.31721087,-1.830949933,0.082247802,0.292874209,-4.266893924,,,,,,,,,,,,,,,,,,,
ASRGL1,-0.856705855,7.633317391,-1.833932289,0.081786996,0.292874209,-4.265331108,,,,,,,,,,,,,,,,,,,
CA14,-0.499582501,4.660113043,-1.831673903,0.082135733,0.292874209,-4.266514668,,,,,,,,,,,,,,,,,,,
HPSE,-2.014025339,1.018356522,-1.8318207,0.082113026,0.292874209,-4.266437758,,,,,,,,,,,,,,,,,,,
ITGB7,-1.066923279,-6.957367391,-1.833099756,0.081915404,0.292874209,-4.265767503,,,,,,,,,,,,,,,,,,,
MKI67,-1.372245803,-0.348823913,-1.83244382,0.082016698,0.292874209,-4.266111259,,,,,,,,,,,,,,,,,,,
RBM17,-2.071098492,1.022623913,-1.830892968,0.082256626,0.292874209,-4.266923762,,,,,,,,,,,,,,,,,,,
STX4,-1.450767125,2.906223913,-1.834288002,0.081732186,0.292874209,-4.265144621,,,,,,,,,,,,,,,,,,,
YWHAQ,0.525442929,5.596245652,1.832231668,0.082049484,0.292874209,-4.266222428,,,,,,,,,,,,,,,,,,,
EPHA2,-0.775781173,0.795834783,-1.829378501,0.082491516,0.293348376,-4.267716863,,,,,,,,,,,,,,,,,,,
CRTAM,-0.892667825,-4.67453913,-1.827732812,0.082747422,0.293744909,-4.268578301,,,,,,,,,,,,,,,,,,,
ENSA,-0.913241404,0.383958696,-1.827126754,0.082841839,0.293744909,-4.268895443,,,,,,,,,,,,,,,,,,,
SAG,-2.213338167,1.680656522,-1.826698685,0.082908584,0.293744909,-4.269119412,,,,,,,,,,,,,,,,,,,
PMS1,-1.673140179,3.921176087,-1.825562512,0.083085965,0.294012174,-4.269713739,,,,,,,,,,,,,,,,,,,
C1GALT1C1,1.817204619,-1.578815217,1.822048667,0.083636648,0.294299139,-4.271550608,,,,,,,,,,,,,,,,,,,
CD46,-0.859049987,2.225154348,-1.823530211,0.083404076,0.294299139,-4.27077635,,,,,,,,,,,,,,,,,,,
DGCR6,-1.592986839,0.630458696,-1.822996287,0.083487826,0.294299139,-4.271055417,,,,,,,,,,,,,,,,,,,
GIT1,-1.547893353,0.596430435,-1.821790155,0.083677287,0.294299139,-4.271685674,,,,,,,,,,,,,,,,,,,
TIMM10,-1.295651197,5.747554348,-1.823558861,0.083399584,0.294299139,-4.270761375,,,,,,,,,,,,,,,,,,,
INPPL1,-1.445975193,1.878836957,-1.818144029,0.084252306,0.295464192,-4.273589622,,,,,,,,,,,,,,,,,,,
L3HYPDH,-1.890489496,5.931673913,-1.817754728,0.084313904,0.295464192,-4.273792793,,,,,,,,,,,,,,,,,,,
PDLIM5,-1.287015645,3.253343478,-1.817742175,0.084315891,0.295464192,-4.273799344,,,,,,,,,,,,,,,,,,,
SRC,-1.91477767,1.558836957,-1.816958478,0.084440016,0.295540056,-4.274208273,,,,,,,,,,,,,,,,,,,
SPART,-1.141019413,7.070830435,-1.816244369,0.084553258,0.295577691,-4.274580812,,,,,,,,,,,,,,,,,,,
FDX2,-1.569246538,3.65965,-1.815586674,0.08465767,0.295584408,-4.274923854,,,,,,,,,,,,,,,,,,,
ANXA10,-1.406888588,-1.162482609,-1.807188051,0.086000905,0.296289969,-4.279298737,,,,,,,,,,,,,,,,,,,
DNAJB2,-1.118273282,5.684484783,-1.808119943,0.085850953,0.296289969,-4.278813832,,,,,,,,,,,,,,,,,,,
DTX3,-1.533311703,4.166102174,-1.810756169,0.085427988,0.296289969,-4.277441378,,,,,,,,,,,,,,,,,,,
HIP1R,-1.862913364,3.267469565,-1.809465072,0.085634909,0.296289969,-4.278113671,,,,,,,,,,,,,,,,,,,
IGHMBP2,-1.258487221,0.63948913,-1.80980447,0.085580472,0.296289969,-4.277936966,,,,,,,,,,,,,,,,,,,
IKZF2,-1.275086374,-0.076502174,-1.810101277,0.085532891,0.296289969,-4.277782422,,,,,,,,,,,,,,,,,,,
OSBPL2,-0.792324334,0.727678261,-1.806758707,0.086070067,0.296289969,-4.2795221,,,,,,,,,,,,,,,,,,,
PRKAR2A,-0.954142956,4.0777,-1.810743433,0.085430027,0.296289969,-4.277448012,,,,,,,,,,,,,,,,,,,
S100A13,-0.652111668,8.800932609,-1.812225992,0.085192953,0.296289969,-4.276675717,,,,,,,,,,,,,,,,,,,
SARG,-1.254081848,0.694597826,-1.806619034,0.086092578,0.296289969,-4.279594759,,,,,,,,,,,,,,,,,,,
SNCA,-2.489388026,5.16636087,-1.813354154,0.085012934,0.296289969,-4.276087815,,,,,,,,,,,,,,,,,,,
SNU13,-1.075507355,1.060773913,-1.808408113,0.08580463,0.296289969,-4.278663858,,,,,,,,,,,,,,,,,,,
CARHSP1,-1.139487949,2.661402174,-1.80413405,0.086493925,0.297316423,-4.280886955,,,,,,,,,,,,,,,,,,,
BRDT,-1.131506586,0.074226087,-1.801112991,0.086984043,0.298290107,-4.282456655,,,,,,,,,,,,,,,,,,,
HNRNPUL1,-1.852176158,1.420432609,-1.801682374,0.086891486,0.298290107,-4.282160917,,,,,,,,,,,,,,,,,,,
ADAMTSL5,-0.836123968,0.406769565,-1.800022116,0.087161612,0.29854405,-4.283023118,,,,,,,,,,,,,,,,,,,
DLG4,-1.773949952,5.32545,-1.797223475,0.087618608,0.299043865,-4.284475555,,,,,,,,,,,,,,,,,,,
FKBP7,-1.24069344,0.77055,-1.797720642,0.087537273,0.299043865,-4.284217623,,,,,,,,,,,,,,,,,,,
ICAM3,-1.273878066,-3.815508696,-1.798274629,0.08744672,0.299043865,-4.283930168,,,,,,,,,,,,,,,,,,,
ATP6V1G1,-0.783990629,8.126397826,-1.796016118,0.087816402,0.29927287,-4.285101781,,,,,,,,,,,,,,,,,,,
MEP1A,-0.94692313,-3.138376087,-1.794915689,0.087997016,0.29927287,-4.285672352,,,,,,,,,,,,,,,,,,,
RGS10,-1.113754111,-0.469034783,-1.795372914,0.087921932,0.29927287,-4.285435304,,,,,,,,,,,,,,,,,,,
PROCR,-0.620891077,0.638802174,-1.794236048,0.088108727,0.299299845,-4.286024653,,,,,,,,,,,,,,,,,,,
STX5,-0.636318877,0.81775,-1.7925307,0.088389573,0.299548212,-4.286908331,,,,,,,,,,,,,,,,,,,
STX6,-1.508977691,2.079995652,-1.792880964,0.088331826,0.299548212,-4.286726867,,,,,,,,,,,,,,,,,,,
GRAP2,-1.448085246,0.427873913,-1.791514572,0.088557284,0.299764327,-4.287434657,,,,,,,,,,,,,,,,,,,
CNTF,-2.016559118,5.206267391,-1.790471222,0.088729775,0.299996098,-4.287974919,,,,,,,,,,,,,,,,,,,
LAMP3,-1.429691384,-7.000308696,-1.789813593,0.088838647,0.300012479,-4.288315363,,,,,,,,,,,,,,,,,,,
CEP43,-0.839639004,3.456765217,-1.78727024,0.089260796,0.300032791,-4.289631391,,,,,,,,,,,,,,,,,,,
MFAP3,-0.9098235,-0.777697826,-1.788952976,0.088981299,0.300032791,-4.288760791,,,,,,,,,,,,,,,,,,,
MTIF3,-2.211184572,1.548184783,-1.78736846,0.089244461,0.300032791,-4.289580587,,,,,,,,,,,,,,,,,,,
NFATC1,-0.994181673,-0.657915217,-1.788291637,0.089091054,0.300032791,-4.289103001,,,,,,,,,,,,,,,,,,,
MTSS2,-1.577790496,4.456173913,-1.78623415,0.089433265,0.300262558,-4.290167219,,,,,,,,,,,,,,,,,,,
CD5,-1.544884465,-3.14123913,-1.783774967,0.089843784,0.300903504,-4.291438355,,,,,,,,,,,,,,,,,,,
DNM3,-1.824623324,4.231265217,-1.782593955,0.090041513,0.300903504,-4.292048479,,,,,,,,,,,,,,,,,,,
PDIA5,-1.126823977,-0.666808696,-1.783430252,0.089901458,0.300903504,-4.291616461,,,,,,,,,,,,,,,,,,,
TIMP2,0.380208602,5.522897826,1.782973722,0.08997789,0.300903504,-4.291852311,,,,,,,,,,,,,,,,,,,
CD70,-1.921348517,-6.73961087,-1.776489849,0.091069509,0.30125775,-4.295198488,,,,,,,,,,,,,,,,,,,
CFHR4,-1.454599212,0.934441304,-1.776725033,0.091029714,0.30125775,-4.295077229,,,,,,,,,,,,,,,,,,,
DAB2,-1.69148533,1.932130435,-1.776279819,0.09110506,0.30125775,-4.295306771,,,,,,,,,,,,,,,,,,,
GART,-0.78710673,-0.221867391,-1.778460435,0.090736536,0.30125775,-4.294182205,,,,,,,,,,,,,,,,,,,
PPL,-1.250822439,1.966526087,-1.777453726,0.090906509,0.30125775,-4.294701467,,,,,,,,,,,,,,,,,,,
PTPN9,-0.898242493,-1.854678261,-1.77576591,0.0911921,0.30125775,-4.295571691,,,,,,,,,,,,,,,,,,,
SMNDC1,-2.082842275,1.884895652,-1.777987087,0.090816422,0.30125775,-4.294426378,,,,,,,,,,,,,,,,,,,
SMS,-1.22805437,1.051169565,-1.778019657,0.090810923,0.30125775,-4.294409578,,,,,,,,,,,,,,,,,,,
UROD,-0.353217653,6.264108696,-1.780752637,0.090350546,0.30125775,-4.292999296,,,,,,,,,,,,,,,,,,,
VPS28,-0.896822402,-0.714795652,-1.778410805,0.090744909,0.30125775,-4.294207808,,,,,,,,,,,,,,,,,,,
BRSK2,-1.828914808,5.018523913,-1.773277031,0.091614653,0.301273271,-4.296854125,,,,,,,,,,,,,,,,,,,
LAMB1,-1.155390265,-4.17708913,-1.773730108,0.091537605,0.301273271,-4.296620742,,,,,,,,,,,,,,,,,,,
NAA10,-1.153608958,4.622045652,-1.77495017,0.091330407,0.301273271,-4.29599212,,,,,,,,,,,,,,,,,,,
PON3,-1.7139347,-6.238671739,-1.773470842,0.091581687,0.301273271,-4.296754295,,,,,,,,,,,,,,,,,,,
SEC31A,-0.918170563,2.280295652,-1.772297422,0.091781432,0.30147796,-4.297358618,,,,,,,,,,,,,,,,,,,
SSC4D,-1.572019619,-5.227843478,-1.770665127,0.092059914,0.302048683,-4.298198908,,,,,,,,,,,,,,,,,,,
EFHD1,-1.772894749,3.122447826,-1.768885351,0.092364391,0.302432961,-4.299114643,,,,,,,,,,,,,,,,,,,
MICALL2,-2.534603609,-2.081273913,-1.768754747,0.092386768,0.302432961,-4.299181822,,,,,,,,,,,,,,,,,,,
ENPEP,-1.397361359,-2.635736957,-1.766841373,0.09271514,0.303163791,-4.300165702,,,,,,,,,,,,,,,,,,,
HPGDS,-1.569036004,-1.92948913,-1.7640408,0.093197591,0.303649312,-4.30160475,,,,,,,,,,,,,,,,,,,
MANF,-1.662491241,4.241219565,-1.76370051,0.09325636,0.303649312,-4.30177952,,,,,,,,,,,,,,,,,,,
MORC3,-1.280769195,-0.175219565,-1.764450511,0.093126876,0.303649312,-4.301394301,,,,,,,,,,,,,,,,,,,
MPRIP,-3.036600017,-4.719752174,-1.763536048,0.093284775,0.303649312,-4.30186398,,,,,,,,,,,,,,,,,,,
CRKL,-0.853615535,6.915576087,-1.760508268,0.093809229,0.304326004,-4.30341814,,,,,,,,,,,,,,,,,,,
GOPC,-1.045615544,1.711419565,-1.760669756,0.093781193,0.304326004,-4.303335285,,,,,,,,,,,,,,,,,,,
PSME1,-1.071615764,1.568495652,-1.761293885,0.093672905,0.304326004,-4.303015022,,,,,,,,,,,,,,,,,,,
CC2D1A,-1.951149067,2.288947826,-1.757676412,0.09430205,0.304554438,-4.304870416,,,,,,,,,,,,,,,,,,,
EGLN1,-1.524323724,7.805997826,-1.758345491,0.094185411,0.304554438,-4.304527404,,,,,,,,,,,,,,,,,,,
FUS,-1.123582698,3.564767391,-1.757794744,0.094281413,0.304554438,-4.304809757,,,,,,,,,,,,,,,,,,,
RBP5,-2.254100306,-1.753054348,-1.7584534,0.094166611,0.304554438,-4.304472076,,,,,,,,,,,,,,,,,,,
PNMA2,-1.504901344,7.236515217,-1.756747465,0.094464199,0.304736856,-4.305346536,,,,,,,,,,,,,,,,,,,
CPB1,-0.798420264,0.866234783,-1.755908155,0.094610908,0.304869115,-4.305776594,,,,,,,,,,,,,,,,,,,
CGN,-1.238932923,1.532867391,-1.754330383,0.09488723,0.305418273,-4.306584734,,,,,,,,,,,,,,,,,,,
GGCT,-0.384334688,7.780693478,-1.75273415,0.095167495,0.305638145,-4.307401925,,,,,,,,,,,,,,,,,,,
PTPN1,-1.429848041,1.57856087,-1.753290851,0.095069669,0.305638145,-4.307116968,,,,,,,,,,,,,,,,,,,
ACTN4,-0.497493318,0.603028261,-1.748545871,0.095906263,0.305695743,-4.309544173,,,,,,,,,,,,,,,,,,,
ADRA2A,-0.682667866,-0.276430435,-1.751960025,0.095303671,0.305695743,-4.307798091,,,,,,,,,,,,,,,,,,,
CCDC50,-1.477641266,4.464778261,-1.745912646,0.096373264,0.305695743,-4.31088959,,,,,,,,,,,,,,,,,,,
CEND1,-0.731988999,6.362252174,-1.746940327,0.096190772,0.305695743,-4.31036464,,,,,,,,,,,,,,,,,,,
EIF4E,-0.851626096,5.832376087,-1.746652189,0.096241909,0.305695743,-4.310511841,,,,,,,,,,,,,,,,,,,
IST1,-1.290562791,2.850084783,-1.748892187,0.09584499,0.305695743,-4.309367144,,,,,,,,,,,,,,,,,,,
NT5C3A,-0.852731504,3.746902174,-1.746423351,0.096282537,0.305695743,-4.310628738,,,,,,,,,,,,,,,,,,,
OMD,0.57243627,3.596178261,1.750213097,0.095611592,0.305695743,-4.308691746,,,,,,,,,,,,,,,,,,,
PHYKPL,-0.583512113,4.087871739,-1.745725212,0.096406579,0.305695743,-4.310985314,,,,,,,,,,,,,,,,,,,
RFC4,-0.844410154,0.247569565,-1.749750188,0.095693329,0.305695743,-4.308928469,,,,,,,,,,,,,,,,,,,
SCP2,-0.794178224,-0.47653913,-1.745439433,0.096457395,0.305695743,-4.311131254,,,,,,,,,,,,,,,,,,,
TPD52L2,-1.159781885,4.781693478,-1.750628839,0.095538234,0.305695743,-4.308479115,,,,,,,,,,,,,,,,,,,
CTLA4,-0.725424142,1.143917391,-1.743727891,0.096762214,0.306325164,-4.312005017,,,,,,,,,,,,,,,,,,,
SCT,-0.680266188,-1.661019565,-1.742313817,0.097014681,0.306787652,-4.312726563,,,,,,,,,,,,,,,,,,,
DAPP1,-1.191215623,-1.268165217,-1.741697527,0.09712489,0.306799761,-4.31304093,,,,,,,,,,,,,,,,,,,
APOL1,-1.901466789,-5.915797826,-1.733016064,0.098688854,0.307097766,-4.317462755,,,,,,,,,,,,,,,,,,,
BNIP3L,-1.518192705,4.65861087,-1.73410453,0.098491587,0.307097766,-4.316909027,,,,,,,,,,,,,,,,,,,
CDKN2D,-1.716705733,-2.791584783,-1.73507452,0.098316077,0.307097766,-4.316415408,,,,,,,,,,,,,,,,,,,
CDNF,-1.226506724,-0.132554348,-1.736422867,0.098072555,0.307097766,-4.315728992,,,,,,,,,,,,,,,,,,,
